hsa	ocu
ENSG00000105697	ENSOCUG00000026224
ENSG00000122786	ENSOCUG00000008127
ENSG00000151247	ENSOCUG00000038808
ENSG00000165030	ENSOCUG00000000145
ENSG00000120235	ENSOCUG00000015666
ENSG00000120235	ENSOCUG00000020925
ENSG00000120235	ENSOCUG00000031030
ENSG00000120235	ENSOCUG00000022525
ENSG00000120235	ENSOCUG00000036366
ENSG00000120235	ENSOCUG00000027561
ENSG00000222629	ENSOCUG00000036126
ENSG00000222629	ENSOCUG00000037408
ENSG00000222629	ENSOCUG00000031653
ENSG00000222629	ENSOCUG00000034024
ENSG00000203780	ENSOCUG00000008772
ENSG00000236637	ENSOCUG00000015666
ENSG00000236637	ENSOCUG00000020925
ENSG00000236637	ENSOCUG00000031030
ENSG00000236637	ENSOCUG00000022525
ENSG00000236637	ENSOCUG00000036366
ENSG00000236637	ENSOCUG00000027561
ENSG00000214042	ENSOCUG00000015666
ENSG00000214042	ENSOCUG00000020925
ENSG00000214042	ENSOCUG00000031030
ENSG00000214042	ENSOCUG00000022525
ENSG00000214042	ENSOCUG00000036366
ENSG00000214042	ENSOCUG00000027561
ENSG00000186803	ENSOCUG00000015666
ENSG00000186803	ENSOCUG00000020925
ENSG00000186803	ENSOCUG00000031030
ENSG00000186803	ENSOCUG00000022525
ENSG00000186803	ENSOCUG00000036366
ENSG00000186803	ENSOCUG00000027561
ENSG00000147885	ENSOCUG00000015666
ENSG00000147885	ENSOCUG00000020925
ENSG00000147885	ENSOCUG00000031030
ENSG00000147885	ENSOCUG00000022525
ENSG00000147885	ENSOCUG00000036366
ENSG00000147885	ENSOCUG00000027561
ENSG00000198642	ENSOCUG00000008548
ENSG00000112319	ENSOCUG00000000635
ENSG00000165092	ENSOCUG00000009444
ENSG00000135457	ENSOCUG00000009026
ENSG00000005381	ENSOCUG00000006526
ENSG00000183598	ENSOCUG00000023811
ENSG00000178096	ENSOCUG00000004609
ENSG00000159164	ENSOCUG00000003894
ENSG00000005379	ENSOCUG00000009705
ENSG00000165660	ENSOCUG00000004780
ENSG00000164024	ENSOCUG00000004258
ENSG00000175029	ENSOCUG00000007076
ENSG00000135046	ENSOCUG00000015493
ENSG00000169862	ENSOCUG00000012709
ENSG00000123106	ENSOCUG00000029161
ENSG00000143368	ENSOCUG00000004614
ENSG00000150337	ENSOCUG00000003403
ENSG00000150337	ENSOCUG00000038567
ENSG00000105699	ENSOCUG00000016627
ENSG00000252223	ENSOCUG00000026102
ENSG00000197894	ENSOCUG00000004263
ENSG00000177483	ENSOCUG00000016715
ENSG00000136527	ENSOCUG00000008940
ENSG00000201032	ENSOCUG00000020545
ENSG00000116852	ENSOCUG00000003606
ENSG00000173559	ENSOCUG00000037602
ENSG00000136936	ENSOCUG00000013881
ENSG00000136932	ENSOCUG00000013794
ENSG00000205329	ENSOCUG00000009134
ENSG00000186442	ENSOCUG00000029194
ENSG00000118849	ENSOCUG00000029263
ENSG00000136929	ENSOCUG00000010701
ENSG00000184719	ENSOCUG00000010512
ENSG00000118855	ENSOCUG00000001272
ENSG00000148057	ENSOCUG00000012032
ENSG00000198099	ENSOCUG00000023401
ENSG00000135018	ENSOCUG00000001718
ENSG00000108100	ENSOCUG00000021329
ENSG00000170423	ENSOCUG00000029278
ENSG00000284353	ENSOCUG00000018728
ENSG00000213246	ENSOCUG00000025823
ENSG00000111057	ENSOCUG00000013117
ENSG00000111057	ENSOCUG00000027691
ENSG00000085741	ENSOCUG00000001726
ENSG00000108375	ENSOCUG00000009729
ENSG00000172955	ENSOCUG00000033073
ENSG00000168497	ENSOCUG00000017723
ENSG00000165457	ENSOCUG00000022850
ENSG00000079819	ENSOCUG00000001799
ENSG00000163017	ENSOCUG00000003663
ENSG00000170421	ENSOCUG00000024195
ENSG00000105352	ENSOCUG00000008689
ENSG00000128595	ENSOCUG00000008167
ENSG00000177291	ENSOCUG00000002477
ENSG00000177283	ENSOCUG00000029019
ENSG00000109991	ENSOCUG00000003082
ENSG00000065675	ENSOCUG00000009863
ENSG00000114956	ENSOCUG00000003666
ENSG00000165458	ENSOCUG00000000167
ENSG00000116857	ENSOCUG00000005561
ENSG00000114861	ENSOCUG00000007155
ENSG00000167967	ENSOCUG00000025484
ENSG00000207732	ENSOCUG00000019075
ENSG00000163138	ENSOCUG00000024009
ENSG00000163138	ENSOCUG00000002186
ENSG00000198380	ENSOCUG00000029568
ENSG00000197706	ENSOCUG00000039158
ENSG00000197706	ENSOCUG00000003386
ENSG00000069431	ENSOCUG00000008023
ENSG00000105372	ENSOCUG00000026336
ENSG00000157219	ENSOCUG00000001410
ENSG00000286190	ENSOCUG00000027233
ENSG00000130226	ENSOCUG00000012252
ENSG00000178971	ENSOCUG00000010809
ENSG00000167968	ENSOCUG00000026883
ENSG00000026508	ENSOCUG00000000715
ENSG00000105404	ENSOCUG00000027124
ENSG00000168280	ENSOCUG00000009699
ENSG00000167969	ENSOCUG00000021481
ENSG00000105409	ENSOCUG00000017676
ENSG00000199959	ENSOCUG00000025534
ENSG00000113070	ENSOCUG00000015909
ENSG00000203791	ENSOCUG00000004774
ENSG00000166664	ENSOCUG00000002580
ENSG00000113140	ENSOCUG00000012120
ENSG00000205937	ENSOCUG00000036823
ENSG00000116984	ENSOCUG00000009762
ENSG00000169612	ENSOCUG00000026894
ENSG00000169612	ENSOCUG00000014028
ENSG00000168229	ENSOCUG00000003474
ENSG00000169609	ENSOCUG00000005072
ENSG00000125384	ENSOCUG00000012608
ENSG00000039537	ENSOCUG00000001929
ENSG00000139437	ENSOCUG00000001055
ENSG00000187783	ENSOCUG00000001860
ENSG00000107551	ENSOCUG00000010260
ENSG00000064726	ENSOCUG00000014030
ENSG00000143742	ENSOCUG00000010791
ENSG00000196187	ENSOCUG00000001907
ENSG00000076513	ENSOCUG00000001060
ENSG00000166503	ENSOCUG00000009997
ENSG00000150556	ENSOCUG00000008346
ENSG00000165507	ENSOCUG00000006521
ENSG00000077454	ENSOCUG00000002528
ENSG00000165512	ENSOCUG00000001382
ENSG00000256574	ENSOCUG00000007991
ENSG00000256574	ENSOCUG00000014073
ENSG00000166949	ENSOCUG00000029601
ENSG00000012779	ENSOCUG00000005428
ENSG00000138829	ENSOCUG00000008226
ENSG00000126453	ENSOCUG00000010676
ENSG00000243709	ENSOCUG00000023218
ENSG00000243709	ENSOCUG00000021555
ENSG00000187123	ENSOCUG00000008118
ENSG00000122970	ENSOCUG00000009802
ENSG00000143768	ENSOCUG00000023218
ENSG00000143768	ENSOCUG00000021555
ENSG00000185774	ENSOCUG00000002189
ENSG00000143819	ENSOCUG00000011934
ENSG00000135250	ENSOCUG00000006746
ENSG00000168288	ENSOCUG00000008124
ENSG00000166947	ENSOCUG00000017459
ENSG00000201393	ENSOCUG00000018133
ENSG00000201393	ENSOCUG00000026447
ENSG00000207275	ENSOCUG00000018943
ENSG00000203867	ENSOCUG00000016811
ENSG00000171206	ENSOCUG00000005786
ENSG00000171824	ENSOCUG00000013039
ENSG00000008282	ENSOCUG00000015127
ENSG00000008282	ENSOCUG00000036604
ENSG00000105612	ENSOCUG00000021573
ENSG00000175701	ENSOCUG00000015658
ENSG00000171476	ENSOCUG00000005107
ENSG00000155511	ENSOCUG00000016780
ENSG00000144115	ENSOCUG00000028091
ENSG00000166797	ENSOCUG00000009575
ENSG00000070019	ENSOCUG00000008162
ENSG00000099246	ENSOCUG00000036130
ENSG00000099246	ENSOCUG00000022307
ENSG00000184254	ENSOCUG00000007938
ENSG00000105819	ENSOCUG00000010200
ENSG00000176204	ENSOCUG00000011833
ENSG00000246705	ENSOCUG00000027663
ENSG00000115963	ENSOCUG00000001751
ENSG00000174343	ENSOCUG00000017105
ENSG00000181693	ENSOCUG00000036431
ENSG00000181693	ENSOCUG00000027300
ENSG00000181693	ENSOCUG00000039183
ENSG00000181693	ENSOCUG00000034244
ENSG00000181693	ENSOCUG00000034183
ENSG00000181693	ENSOCUG00000031123
ENSG00000134571	ENSOCUG00000002112
ENSG00000253086	ENSOCUG00000026673
ENSG00000117614	ENSOCUG00000013050
ENSG00000154237	ENSOCUG00000008730
ENSG00000127948	ENSOCUG00000021696
ENSG00000163694	ENSOCUG00000012034
ENSG00000102934	ENSOCUG00000007353
ENSG00000182993	ENSOCUG00000030906
ENSG00000090565	ENSOCUG00000029653
ENSG00000179256	ENSOCUG00000023339
ENSG00000111341	ENSOCUG00000016964
ENSG00000155760	ENSOCUG00000011457
ENSG00000115970	ENSOCUG00000001048
ENSG00000010810	ENSOCUG00000015784
ENSG00000139055	ENSOCUG00000006003
ENSG00000111348	ENSOCUG00000006010
ENSG00000103326	ENSOCUG00000003160
ENSG00000075290	ENSOCUG00000000986
ENSG00000166136	ENSOCUG00000000989
ENSG00000163697	ENSOCUG00000016932
ENSG00000187010	ENSOCUG00000001823
ENSG00000137474	ENSOCUG00000023355
ENSG00000161992	ENSOCUG00000036251
ENSG00000139053	ENSOCUG00000006014
ENSG00000175398	ENSOCUG00000000644
ENSG00000171681	ENSOCUG00000012361
ENSG00000078328	ENSOCUG00000001205
ENSG00000136750	ENSOCUG00000017480
ENSG00000198090	ENSOCUG00000032281
ENSG00000198090	ENSOCUG00000030603
ENSG00000266826	ENSOCUG00000011462
ENSG00000240871	ENSOCUG00000032281
ENSG00000240871	ENSOCUG00000030603
ENSG00000145879	ENSOCUG00000037791
ENSG00000263429	ENSOCUG00000031994
ENSG00000186393	ENSOCUG00000008999
ENSG00000275174	ENSOCUG00000026102
ENSG00000239697	ENSOCUG00000037107
ENSG00000204909	ENSOCUG00000029351
ENSG00000175110	ENSOCUG00000001119
ENSG00000145868	ENSOCUG00000017291
ENSG00000182974	ENSOCUG00000011160
ENSG00000279408	ENSOCUG00000025627
ENSG00000204681	ENSOCUG00000015575
ENSG00000136758	ENSOCUG00000011293
ENSG00000188554	ENSOCUG00000025171
ENSG00000121316	ENSOCUG00000026751
ENSG00000122971	ENSOCUG00000008379
ENSG00000278234	ENSOCUG00000037113
ENSG00000278234	ENSOCUG00000028297
ENSG00000128739	ENSOCUG00000003532
ENSG00000144895	ENSOCUG00000016095
ENSG00000157837	ENSOCUG00000007496
ENSG00000150093	ENSOCUG00000003623
ENSG00000005249	ENSOCUG00000012747
ENSG00000157782	ENSOCUG00000008358
ENSG00000184988	ENSOCUG00000022876
ENSG00000164270	ENSOCUG00000017309
ENSG00000286137	ENSOCUG00000024978
ENSG00000006576	ENSOCUG00000005203
ENSG00000109133	ENSOCUG00000017130
ENSG00000167548	ENSOCUG00000006202
ENSG00000275616	ENSOCUG00000018210
ENSG00000273709	ENSOCUG00000018210
ENSG00000274432	ENSOCUG00000018210
ENSG00000278048	ENSOCUG00000018210
ENSG00000276596	ENSOCUG00000018210
ENSG00000277903	ENSOCUG00000018210
ENSG00000278774	ENSOCUG00000018210
ENSG00000274862	ENSOCUG00000018210
ENSG00000274062	ENSOCUG00000018210
ENSG00000274452	ENSOCUG00000018210
ENSG00000275219	ENSOCUG00000018210
ENSG00000278591	ENSOCUG00000018210
ENSG00000115604	ENSOCUG00000016476
ENSG00000225190	ENSOCUG00000008555
ENSG00000201260	ENSOCUG00000028381
ENSG00000165983	ENSOCUG00000001985
ENSG00000156140	ENSOCUG00000003040
ENSG00000165985	ENSOCUG00000001991
ENSG00000234511	ENSOCUG00000030888
ENSG00000149972	ENSOCUG00000015047
ENSG00000122862	ENSOCUG00000024313
ENSG00000230561	ENSOCUG00000023531
ENSG00000184924	ENSOCUG00000015432
ENSG00000080709	ENSOCUG00000014818
ENSG00000162959	ENSOCUG00000005878
ENSG00000221639	ENSOCUG00000019761
ENSG00000081051	ENSOCUG00000016302
ENSG00000167107	ENSOCUG00000002690
ENSG00000122008	ENSOCUG00000002900
ENSG00000003137	ENSOCUG00000007620
ENSG00000114686	ENSOCUG00000002951
ENSG00000276314	ENSOCUG00000026090
ENSG00000276314	ENSOCUG00000021332
ENSG00000276610	ENSOCUG00000019768
ENSG00000274640	ENSOCUG00000025194
ENSG00000274640	ENSOCUG00000027451
ENSG00000200661	ENSOCUG00000019897
ENSG00000079557	ENSOCUG00000002402
ENSG00000134326	ENSOCUG00000010021
ENSG00000278123	ENSOCUG00000028979
ENSG00000156194	ENSOCUG00000014650
ENSG00000166833	ENSOCUG00000007597
ENSG00000183655	ENSOCUG00000011669
ENSG00000115942	ENSOCUG00000010675
ENSG00000088926	ENSOCUG00000007279
ENSG00000089009	ENSOCUG00000027162
ENSG00000089009	ENSOCUG00000022401
ENSG00000089009	ENSOCUG00000024882
ENSG00000089009	ENSOCUG00000024894
ENSG00000089009	ENSOCUG00000026654
ENSG00000089009	ENSOCUG00000003802
ENSG00000089009	ENSOCUG00000027097
ENSG00000089009	ENSOCUG00000022710
ENSG00000249020	ENSOCUG00000022722
ENSG00000249020	ENSOCUG00000019489
ENSG00000196353	ENSOCUG00000002956
ENSG00000179603	ENSOCUG00000002123
ENSG00000124067	ENSOCUG00000006350
ENSG00000119013	ENSOCUG00000011069
ENSG00000175449	ENSOCUG00000010889
ENSG00000152527	ENSOCUG00000024266
ENSG00000179295	ENSOCUG00000004533
ENSG00000145757	ENSOCUG00000025805
ENSG00000207692	ENSOCUG00000018509
ENSG00000136444	ENSOCUG00000002702
ENSG00000161040	ENSOCUG00000011149
ENSG00000204469	ENSOCUG00000007879
ENSG00000164292	ENSOCUG00000015845
ENSG00000140450	ENSOCUG00000009737
ENSG00000049283	ENSOCUG00000002719
ENSG00000174456	ENSOCUG00000022871
ENSG00000224940	ENSOCUG00000039585
ENSG00000138036	ENSOCUG00000005293
ENSG00000125084	ENSOCUG00000026066
ENSG00000173588	ENSOCUG00000016919
ENSG00000106069	ENSOCUG00000034601
ENSG00000106069	ENSOCUG00000009401
ENSG00000145198	ENSOCUG00000014683
ENSG00000168904	ENSOCUG00000006434
ENSG00000173221	ENSOCUG00000027801
ENSG00000173221	ENSOCUG00000015853
ENSG00000284447	ENSOCUG00000024071
ENSG00000081189	ENSOCUG00000029354
ENSG00000153930	ENSOCUG00000001342
ENSG00000173421	ENSOCUG00000005910
ENSG00000170439	ENSOCUG00000023347
ENSG00000152822	ENSOCUG00000006898
ENSG00000173157	ENSOCUG00000012959
ENSG00000183691	ENSOCUG00000010678
ENSG00000184185	ENSOCUG00000024316
ENSG00000144821	ENSOCUG00000006159
ENSG00000138075	ENSOCUG00000005300
ENSG00000166794	ENSOCUG00000012012
ENSG00000164074	ENSOCUG00000005526
ENSG00000260458	ENSOCUG00000024316
ENSG00000117971	ENSOCUG00000030728
ENSG00000143921	ENSOCUG00000015038
ENSG00000006283	ENSOCUG00000002733
ENSG00000145431	ENSOCUG00000017242
ENSG00000183726	ENSOCUG00000001820
ENSG00000157680	ENSOCUG00000010264
ENSG00000136378	ENSOCUG00000026922
ENSG00000252599	ENSOCUG00000028691
ENSG00000167553	ENSOCUG00000028032
ENSG00000138380	ENSOCUG00000005335
ENSG00000204178	ENSOCUG00000001827
ENSG00000114631	ENSOCUG00000014460
ENSG00000183439	ENSOCUG00000001363
ENSG00000070081	ENSOCUG00000005131
ENSG00000114626	ENSOCUG00000027274
ENSG00000118508	ENSOCUG00000026403
ENSG00000064042	ENSOCUG00000015547
ENSG00000118418	ENSOCUG00000003399
ENSG00000185787	ENSOCUG00000022962
ENSG00000185787	ENSOCUG00000023276
ENSG00000185787	ENSOCUG00000015117
ENSG00000198860	ENSOCUG00000002126
ENSG00000182158	ENSOCUG00000007313
ENSG00000171051	ENSOCUG00000008600
ENSG00000122194	ENSOCUG00000001766
ENSG00000251369	ENSOCUG00000036188
ENSG00000110218	ENSOCUG00000009473
ENSG00000112309	ENSOCUG00000017145
ENSG00000187715	ENSOCUG00000016494
ENSG00000118507	ENSOCUG00000013991
ENSG00000123901	ENSOCUG00000015502
ENSG00000105398	ENSOCUG00000000441
ENSG00000160838	ENSOCUG00000010721
ENSG00000106436	ENSOCUG00000024048
ENSG00000222627	ENSOCUG00000026981
ENSG00000222627	ENSOCUG00000022051
ENSG00000222627	ENSOCUG00000022534
ENSG00000222627	ENSOCUG00000024231
ENSG00000222627	ENSOCUG00000018701
ENSG00000222627	ENSOCUG00000024983
ENSG00000222627	ENSOCUG00000018852
ENSG00000222627	ENSOCUG00000022414
ENSG00000222627	ENSOCUG00000024720
ENSG00000222627	ENSOCUG00000027788
ENSG00000254986	ENSOCUG00000010915
ENSG00000188493	ENSOCUG00000020794
ENSG00000105849	ENSOCUG00000015156
ENSG00000155816	ENSOCUG00000003998
ENSG00000173452	ENSOCUG00000015153
ENSG00000137310	ENSOCUG00000017153
ENSG00000071462	ENSOCUG00000017297
ENSG00000077312	ENSOCUG00000024618
ENSG00000120265	ENSOCUG00000000499
ENSG00000139436	ENSOCUG00000001057
ENSG00000180353	ENSOCUG00000012449
ENSG00000091704	ENSOCUG00000007001
ENSG00000197006	ENSOCUG00000004285
ENSG00000261857	ENSOCUG00000022977
ENSG00000112715	ENSOCUG00000011610
ENSG00000180875	ENSOCUG00000000171
ENSG00000080802	ENSOCUG00000013448
ENSG00000086544	ENSOCUG00000007853
ENSG00000143382	ENSOCUG00000000927
ENSG00000185716	ENSOCUG00000029509
ENSG00000222057	ENSOCUG00000018620
ENSG00000173226	ENSOCUG00000009145
ENSG00000175267	ENSOCUG00000008047
ENSG00000138095	ENSOCUG00000015046
ENSG00000105613	ENSOCUG00000011983
ENSG00000015520	ENSOCUG00000023032
ENSG00000205177	ENSOCUG00000025307
ENSG00000105499	ENSOCUG00000014971
ENSG00000110429	ENSOCUG00000038151
ENSG00000110429	ENSOCUG00000014606
ENSG00000184007	ENSOCUG00000002060
ENSG00000208017	ENSOCUG00000018161
ENSG00000157322	ENSOCUG00000001761
ENSG00000163406	ENSOCUG00000001853
ENSG00000157077	ENSOCUG00000000956
ENSG00000136271	ENSOCUG00000022918
ENSG00000185453	ENSOCUG00000031152
ENSG00000140463	ENSOCUG00000024659
ENSG00000178732	ENSOCUG00000016530
ENSG00000065534	ENSOCUG00000014935
ENSG00000172362	ENSOCUG00000013900
ENSG00000162493	ENSOCUG00000005899
ENSG00000176742	ENSOCUG00000001074
ENSG00000280314	ENSOCUG00000032887
ENSG00000280314	ENSOCUG00000022538
ENSG00000280314	ENSOCUG00000022052
ENSG00000280314	ENSOCUG00000039497
ENSG00000172457	ENSOCUG00000007748
ENSG00000133805	ENSOCUG00000002805
ENSG00000198373	ENSOCUG00000010764
ENSG00000162542	ENSOCUG00000008690
ENSG00000150967	ENSOCUG00000006448
ENSG00000105953	ENSOCUG00000002419
ENSG00000086666	ENSOCUG00000001050
ENSG00000177951	ENSOCUG00000014490
ENSG00000178922	ENSOCUG00000021143
ENSG00000148935	ENSOCUG00000014464
ENSG00000113649	ENSOCUG00000006169
ENSG00000068654	ENSOCUG00000010138
ENSG00000201827	ENSOCUG00000022993
ENSG00000201827	ENSOCUG00000022839
ENSG00000201827	ENSOCUG00000018583
ENSG00000201827	ENSOCUG00000025247
ENSG00000091527	ENSOCUG00000012748
ENSG00000121753	ENSOCUG00000005785
ENSG00000188486	ENSOCUG00000037138
ENSG00000134817	ENSOCUG00000003078
ENSG00000149305	ENSOCUG00000029643
ENSG00000122515	ENSOCUG00000022046
ENSG00000185201	ENSOCUG00000022364
ENSG00000163781	ENSOCUG00000012755
ENSG00000110200	ENSOCUG00000003981
ENSG00000139631	ENSOCUG00000001419
ENSG00000105486	ENSOCUG00000011841
ENSG00000135341	ENSOCUG00000001698
ENSG00000157045	ENSOCUG00000006699
ENSG00000180357	ENSOCUG00000002325
ENSG00000249662	ENSOCUG00000011274
ENSG00000180304	ENSOCUG00000017341
ENSG00000152377	ENSOCUG00000009843
ENSG00000115232	ENSOCUG00000003008
ENSG00000168779	ENSOCUG00000029123
ENSG00000146021	ENSOCUG00000007560
ENSG00000085721	ENSOCUG00000006704
ENSG00000166831	ENSOCUG00000010388
ENSG00000048052	ENSOCUG00000014444
ENSG00000169855	ENSOCUG00000002537
ENSG00000216009	ENSOCUG00000019996
ENSG00000200235	ENSOCUG00000019697
ENSG00000182334	ENSOCUG00000034128
ENSG00000110756	ENSOCUG00000017624
ENSG00000214336	ENSOCUG00000034402
ENSG00000145495	ENSOCUG00000005741
ENSG00000172073	ENSOCUG00000012447
ENSG00000153574	ENSOCUG00000001967
ENSG00000153574	ENSOCUG00000006530
ENSG00000211592	ENSOCUG00000025374
ENSG00000211592	ENSOCUG00000027394
ENSG00000080603	ENSOCUG00000004689
ENSG00000048540	ENSOCUG00000029297
ENSG00000162631	ENSOCUG00000023952
ENSG00000087338	ENSOCUG00000015808
ENSG00000162076	ENSOCUG00000030756
ENSG00000124380	ENSOCUG00000031616
ENSG00000124380	ENSOCUG00000022967
ENSG00000163632	ENSOCUG00000015241
ENSG00000233412	ENSOCUG00000036459
ENSG00000233412	ENSOCUG00000034518
ENSG00000233412	ENSOCUG00000017027
ENSG00000233412	ENSOCUG00000033248
ENSG00000118492	ENSOCUG00000021202
ENSG00000197584	ENSOCUG00000005494
ENSG00000235098	ENSOCUG00000030254
ENSG00000059728	ENSOCUG00000015820
ENSG00000140939	ENSOCUG00000010013
ENSG00000110768	ENSOCUG00000017633
ENSG00000110768	ENSOCUG00000036493
ENSG00000110768	ENSOCUG00000026493
ENSG00000110768	ENSOCUG00000038342
ENSG00000164236	ENSOCUG00000002595
ENSG00000143740	ENSOCUG00000006360
ENSG00000196220	ENSOCUG00000017170
ENSG00000184347	ENSOCUG00000017302
ENSG00000169564	ENSOCUG00000003634
ENSG00000103544	ENSOCUG00000030364
ENSG00000115998	ENSOCUG00000011192
ENSG00000155957	ENSOCUG00000014489
ENSG00000117411	ENSOCUG00000005897
ENSG00000118515	ENSOCUG00000014367
ENSG00000162745	ENSOCUG00000003594
ENSG00000173432	ENSOCUG00000021891
ENSG00000173432	ENSOCUG00000017620
ENSG00000131944	ENSOCUG00000015883
ENSG00000187862	ENSOCUG00000023015
ENSG00000115827	ENSOCUG00000013882
ENSG00000162891	ENSOCUG00000014282
ENSG00000248771	ENSOCUG00000038988
ENSG00000110777	ENSOCUG00000012566
ENSG00000137976	ENSOCUG00000029744
ENSG00000144550	ENSOCUG00000010092
ENSG00000207739	ENSOCUG00000018975
ENSG00000203663	ENSOCUG00000012734
ENSG00000198128	ENSOCUG00000012734
ENSG00000071967	ENSOCUG00000014820
ENSG00000253099	ENSOCUG00000038713
ENSG00000161813	ENSOCUG00000021417
ENSG00000161813	ENSOCUG00000017796
ENSG00000161813	ENSOCUG00000026872
ENSG00000204381	ENSOCUG00000012904
ENSG00000237651	ENSOCUG00000029395
ENSG00000153147	ENSOCUG00000013042
ENSG00000185219	ENSOCUG00000011175
ENSG00000059377	ENSOCUG00000016140
ENSG00000124356	ENSOCUG00000003657
ENSG00000170145	ENSOCUG00000012915
ENSG00000114857	ENSOCUG00000013128
ENSG00000137707	ENSOCUG00000027498
ENSG00000212370	ENSOCUG00000028618
ENSG00000200051	ENSOCUG00000018846
ENSG00000163631	ENSOCUG00000016287
ENSG00000183644	ENSOCUG00000012891
ENSG00000169045	ENSOCUG00000017150
ENSG00000151117	ENSOCUG00000003954
ENSG00000204505	ENSOCUG00000008348
ENSG00000177151	ENSOCUG00000027898
ENSG00000162775	ENSOCUG00000002434
ENSG00000081692	ENSOCUG00000023657
ENSG00000173171	ENSOCUG00000000353
ENSG00000155903	ENSOCUG00000001219
ENSG00000110786	ENSOCUG00000009923
ENSG00000143862	ENSOCUG00000023009
ENSG00000152661	ENSOCUG00000009324
ENSG00000199458	ENSOCUG00000020469
ENSG00000140859	ENSOCUG00000012069
ENSG00000183662	ENSOCUG00000031560
ENSG00000170075	ENSOCUG00000029129
ENSG00000170667	ENSOCUG00000008909
ENSG00000113811	ENSOCUG00000030714
ENSG00000143376	ENSOCUG00000007428
ENSG00000204532	ENSOCUG00000026442
ENSG00000234465	ENSOCUG00000005396
ENSG00000114650	ENSOCUG00000003152
ENSG00000146109	ENSOCUG00000016429
ENSG00000181315	ENSOCUG00000017512
ENSG00000179873	ENSOCUG00000002650
ENSG00000166086	ENSOCUG00000005628
ENSG00000028203	ENSOCUG00000008792
ENSG00000180596	ENSOCUG00000036170
ENSG00000164506	ENSOCUG00000005905
ENSG00000157954	ENSOCUG00000001790
ENSG00000228567	ENSOCUG00000025670
ENSG00000228567	ENSOCUG00000027947
ENSG00000160007	ENSOCUG00000017126
ENSG00000130751	ENSOCUG00000016061
ENSG00000164054	ENSOCUG00000022049
ENSG00000151502	ENSOCUG00000013699
ENSG00000159409	ENSOCUG00000003551
ENSG00000206113	ENSOCUG00000036986
ENSG00000109458	ENSOCUG00000003271
ENSG00000130748	ENSOCUG00000023097
ENSG00000151500	ENSOCUG00000012296
ENSG00000130749	ENSOCUG00000026069
ENSG00000164330	ENSOCUG00000008985
ENSG00000142230	ENSOCUG00000024320
ENSG00000154781	ENSOCUG00000008451
ENSG00000178796	ENSOCUG00000021414
ENSG00000109163	ENSOCUG00000016998
ENSG00000143436	ENSOCUG00000026853
ENSG00000143436	ENSOCUG00000001383
ENSG00000153802	ENSOCUG00000024745
ENSG00000182132	ENSOCUG00000000540
ENSG00000010318	ENSOCUG00000007957
ENSG00000164485	ENSOCUG00000022021
ENSG00000105327	ENSOCUG00000037839
ENSG00000187054	ENSOCUG00000012626
ENSG00000203756	ENSOCUG00000029600
ENSG00000143450	ENSOCUG00000001385
ENSG00000118520	ENSOCUG00000001813
ENSG00000105321	ENSOCUG00000013560
ENSG00000178188	ENSOCUG00000026940
ENSG00000185477	ENSOCUG00000016344
ENSG00000094755	ENSOCUG00000008191
ENSG00000166105	ENSOCUG00000022616
ENSG00000166105	ENSOCUG00000011296
ENSG00000166105	ENSOCUG00000033093
ENSG00000135679	ENSOCUG00000010899
ENSG00000135679	ENSOCUG00000024105
ENSG00000135679	ENSOCUG00000011354
ENSG00000178252	ENSOCUG00000017712
ENSG00000164117	ENSOCUG00000008888
ENSG00000160877	ENSOCUG00000038082
ENSG00000099341	ENSOCUG00000026553
ENSG00000213171	ENSOCUG00000001389
ENSG00000196407	ENSOCUG00000009679
ENSG00000159445	ENSOCUG00000038152
ENSG00000159445	ENSOCUG00000005194
ENSG00000172489	ENSOCUG00000039512
ENSG00000172489	ENSOCUG00000034564
ENSG00000172489	ENSOCUG00000032484
ENSG00000277932	ENSOCUG00000010873
ENSG00000112282	ENSOCUG00000001817
ENSG00000197747	ENSOCUG00000005198
ENSG00000123473	ENSOCUG00000013586
ENSG00000140718	ENSOCUG00000001741
ENSG00000164118	ENSOCUG00000013963
ENSG00000182836	ENSOCUG00000002877
ENSG00000164329	ENSOCUG00000009513
ENSG00000123612	ENSOCUG00000009208
ENSG00000163931	ENSOCUG00000015904
ENSG00000162105	ENSOCUG00000008129
ENSG00000115170	ENSOCUG00000002439
ENSG00000170502	ENSOCUG00000002670
ENSG00000103381	ENSOCUG00000003688
ENSG00000053108	ENSOCUG00000008452
ENSG00000199474	ENSOCUG00000019697
ENSG00000237515	ENSOCUG00000021148
ENSG00000154269	ENSOCUG00000014432
ENSG00000186153	ENSOCUG00000002504
ENSG00000120733	ENSOCUG00000008421
ENSG00000152583	ENSOCUG00000006131
ENSG00000248487	ENSOCUG00000032318
ENSG00000180767	ENSOCUG00000025359
ENSG00000199448	ENSOCUG00000026102
ENSG00000171241	ENSOCUG00000013801
ENSG00000163507	ENSOCUG00000003095
ENSG00000069329	ENSOCUG00000010484
ENSG00000120705	ENSOCUG00000006650
ENSG00000252560	ENSOCUG00000034673
ENSG00000168477	ENSOCUG00000007056
ENSG00000168477	ENSOCUG00000038853
ENSG00000183560	ENSOCUG00000013431
ENSG00000151503	ENSOCUG00000013669
ENSG00000113851	ENSOCUG00000025795
ENSG00000240386	ENSOCUG00000033213
ENSG00000186226	ENSOCUG00000033213
