method,pdb_id,num_nodes,num_edges,density,avg_clustering,avg_shortest_path
CONTACT,6h6a,5,4,0.4,0.0,1.6
CONTACT,6hol,5,4,0.4,0.0,1.6
CONTACT,6i42,4,4,0.6666666666666666,0.0,1.3333333333333333
CONTACT,6kg6,5,4,0.4,0.0,1.8
CONTACT,6kxx,4,4,0.6666666666666666,0.0,1.3333333333333333
CONTACT,6kz7,4,4,0.6666666666666666,0.0,1.3333333333333333
CONTACT,6m2c,5,4,0.4,0.0,1.6
CONTACT,6m7a,5,4,0.4,0.0,1.6
CONTACT,6nj9,5,4,0.4,0.0,1.6
CONTACT,6odd,5,4,0.4,0.0,2.0
CONTACT,6paw,5,4,0.4,0.0,1.8
CONTACT,6pgv,5,4,0.4,0.0,1.6
CONTACT,6pog,4,4,0.6666666666666666,0.0,1.3333333333333333
CONTACT,6pol,4,4,0.6666666666666666,0.0,1.3333333333333333
CONTACT,6qmp,5,4,0.4,0.0,1.6
CONTACT,6ru7,5,4,0.4,0.0,1.6
CONTACT,6s8s,5,4,0.4,0.0,1.6
CONTACT,6tqs,5,4,0.4,0.0,1.6
CONTACT,6ue7,5,4,0.4,0.0,1.8
CONTACT,6urg,5,4,0.4,0.0,2.0
CONTACT,6uui,4,4,0.6666666666666666,0.0,1.3333333333333333
CONTACT,6w7z,5,4,0.4,0.0,1.6
CONTACT,6w9a,5,4,0.4,0.0,1.6
CONTACT,6wh1,5,4,0.4,0.0,1.6
CONTACT,6zm7,7,4,0.19047619047619047,0.0,
CONTACT,6zr5,5,4,0.4,0.0,1.8
CONTACT,6zvq,5,4,0.4,0.0,1.6
CONTACT,7bbd,5,4,0.4,0.0,1.6
CONTACT,7bu5,4,4,0.6666666666666666,0.0,1.3333333333333333
CONTACT,7f1s,5,4,0.4,0.0,1.6
CONTACT,7jfl,5,4,0.4,0.0,1.6
CONTACT,7jhx,5,4,0.4,0.0,1.6
CONTACT,7lrc,5,4,0.4,0.0,1.6
CONTACT,7m4m,5,4,0.4,0.0,1.6
CONTACT,7mni,5,4,0.4,0.0,1.8
CONTACT,7ojx,5,4,0.4,0.0,1.6
CONTACT,7p2e,5,4,0.4,0.0,1.6
CONTACT,7pi4,5,4,0.4,0.0,1.6
CONTACT,7piu,5,4,0.4,0.0,1.6
CONTACT,7prw,5,4,0.4,0.0,1.8
CONTACT,7q2j,5,4,0.4,0.0,1.6
CONTACT,7qbf,5,4,0.4,0.0,2.0
CONTACT,7qqn,5,4,0.4,0.0,1.6
CONTACT,7scx,4,4,0.6666666666666666,0.0,1.3333333333333333
CONTACT,7smc,5,4,0.4,0.0,1.6
CONTACT,7smd,5,4,0.4,0.0,1.6
CONTACT,7sme,5,4,0.4,0.0,1.6
CONTACT,7t6u,5,4,0.4,0.0,1.6
CONTACT,7ujv,5,4,0.4,0.0,1.6
CONTACT,7vvb,4,4,0.6666666666666666,0.0,1.3333333333333333
CONTACT,7w2z,5,4,0.4,0.0,2.0
CONTACT,7wu2,5,4,0.4,0.0,2.0
CONTACT,7xmt,5,4,0.4,0.0,1.6
CONTACT,7xv1,5,4,0.4,0.0,1.6
CONTACT,7xw5,4,4,0.6666666666666666,0.0,1.3333333333333333
CONTACT,7xwo,5,4,0.4,0.0,1.6
CONTACT,7yf2,5,4,0.4,0.0,1.6
CONTACT,7ys6,5,4,0.4,0.0,2.0
CONTACT,7z21,4,4,0.6666666666666666,0.0,1.3333333333333333
CONTACT,7zyh,5,4,0.4,0.0,1.8
CONTACT,8a58,5,4,0.4,0.0,1.6
CONTACT,8afi,5,4,0.4,0.0,1.6
CONTACT,8cs9,5,4,0.4,0.0,1.6
CONTACT,8d7o,5,4,0.4,0.0,1.6
CONTACT,8dzq,5,4,0.4,0.0,1.8
CONTACT,8fcn,5,4,0.4,0.0,1.6
CONTACT,8fyu,5,4,0.4,0.0,1.6
CONTACT,8gur,5,4,0.4,0.0,1.6
CONTACT,8hqm,5,4,0.4,0.0,1.6
CONTACT,8igc,5,4,0.4,0.0,1.8
CONTACT,8iiz,5,4,0.4,0.0,1.6
CONTACT,8jcu,4,4,0.6666666666666666,0.0,1.3333333333333333
CONTACT,8jgg,5,4,0.4,0.0,1.6
CONTACT,8jz7,5,4,0.4,0.0,1.6
CONTACT,8osb,5,4,0.4,0.0,1.6
CONTACT,8sjj,4,4,0.6666666666666666,0.0,1.3333333333333333
CONTACT,8twe,5,4,0.4,0.0,1.6
CONTACT,8vl9,5,4,0.4,0.0,1.6
CONTACT,1b72,4,3,0.5,0.0,1.6666666666666667
CONTACT,1ca9,4,3,0.5,0.0,1.5
CONTACT,1cf7,4,3,0.5,0.0,1.6666666666666667
CONTACT,1cxz,4,3,0.5,0.0,1.5
CONTACT,1czz,4,3,0.5,0.0,1.5
CONTACT,1d0a,4,3,0.5,0.0,1.5
CONTACT,1d4t,4,3,0.5,0.0,1.5
CONTACT,1gng,4,3,0.5,0.0,1.5
CONTACT,1h24,4,3,0.5,0.0,1.6666666666666667
CONTACT,1h25,4,3,0.5,0.0,1.5
CONTACT,1h28,4,3,0.5,0.0,1.5
CONTACT,1ibx,4,3,0.5,0.0,1.6666666666666667
CONTACT,1im9,4,3,0.5,0.0,1.6666666666666667
CONTACT,1jmt,4,3,0.5,0.0,1.5
CONTACT,1kkq,4,3,0.5,0.0,1.5
CONTACT,1lqb,4,3,0.5,0.0,1.5
CONTACT,1o9s,4,3,0.5,0.0,1.5
CONTACT,1oqd,4,3,0.5,0.0,1.5
CONTACT,1oqe,4,3,0.5,0.0,1.5
CONTACT,1p8d,4,3,0.5,0.0,1.5
CONTACT,1qz2,4,3,0.5,0.0,1.5
CONTACT,1syx,4,3,0.5,0.0,1.6666666666666667
CONTACT,1t5z,4,3,0.5,0.0,1.5
CONTACT,1tnr,4,3,0.5,0.0,1.6666666666666667
CONTACT,1txq,4,3,0.5,0.0,1.6666666666666667
CONTACT,1vcb,4,3,0.5,0.0,1.5
CONTACT,2dyp,5,3,0.3,0.0,
CONTACT,2hev,4,3,0.5,0.0,1.5
CONTACT,2hle,4,3,0.5,0.0,1.5
CONTACT,2i32,4,3,0.5,0.0,1.5
CONTACT,2iuh,4,3,0.5,0.0,1.5
CONTACT,2iv8,4,3,0.5,0.0,1.5
CONTACT,2iv9,4,3,0.5,0.0,1.5
CONTACT,2jf1,4,3,0.5,0.0,1.5
CONTACT,2nll,4,3,0.5,0.0,1.5
CONTACT,2o25,4,3,0.5,0.0,1.6666666666666667
CONTACT,2ov2,4,3,0.5,0.0,1.5
CONTACT,2p1l,4,3,0.5,0.0,1.6666666666666667
CONTACT,2pbd,4,3,0.5,0.0,1.5
CONTACT,2peh,4,3,0.5,0.0,1.5
CONTACT,2q7j,4,3,0.5,0.0,1.5
CONTACT,2qme,4,3,0.5,0.0,1.5
CONTACT,2r28,4,3,0.5,0.0,1.5
CONTACT,2rhi,4,3,0.5,0.0,1.5
CONTACT,2vzg,4,3,0.5,0.0,1.5
CONTACT,2x1w,4,3,0.5,0.0,1.5
CONTACT,2xze,4,3,0.5,0.0,1.5
CONTACT,2y8o,4,3,0.5,0.0,1.5
CONTACT,2y9q,4,3,0.5,0.0,1.5
CONTACT,2yjd,4,3,0.5,0.0,1.5
CONTACT,2yle,4,3,0.5,0.0,1.6666666666666667
CONTACT,2z4j,4,3,0.5,0.0,1.5
CONTACT,3ayu,4,3,0.5,0.0,1.5
CONTACT,3bej,4,3,0.5,0.0,1.5
CONTACT,3bqd,4,3,0.5,0.0,1.5
CONTACT,3bua,4,3,0.5,0.0,1.5
CONTACT,3buw,4,3,0.5,0.0,1.5
CONTACT,3cbp,4,3,0.5,0.0,1.5
CONTACT,3d24,4,3,0.5,0.0,1.5
CONTACT,3d9t,4,3,0.5,0.0,1.5
CONTACT,3d9u,4,3,0.5,0.0,1.5
CONTACT,3dab,4,3,0.5,0.0,1.6666666666666667
CONTACT,3eab,4,3,0.5,0.0,1.5
CONTACT,3ebb,4,3,0.5,0.0,1.5
CONTACT,3esk,4,3,0.5,0.0,1.5
CONTACT,3eu7,4,3,0.5,0.0,1.5
CONTACT,3f1i,4,3,0.5,0.0,1.6666666666666667
CONTACT,3fwv,4,3,0.5,0.0,1.5
CONTACT,3gj9,4,3,0.5,0.0,1.5
CONTACT,3gs2,4,3,0.5,0.0,1.5
CONTACT,3isw,4,3,0.5,0.0,1.6666666666666667
CONTACT,3kqi,4,3,0.5,0.0,1.5
CONTACT,3ktr,4,3,0.5,0.0,1.5
CONTACT,3kuj,4,3,0.5,0.0,1.5
CONTACT,3kut,4,3,0.5,0.0,1.5
CONTACT,3l3x,4,3,0.5,0.0,1.5
CONTACT,3lny,4,3,0.5,0.0,1.5
CONTACT,3lqj,4,3,0.5,0.0,1.5
CONTACT,3maz,4,3,0.5,0.0,1.5
CONTACT,3nfl,4,3,0.5,0.0,1.5
CONTACT,3oll,4,3,0.5,0.0,1.5
CONTACT,3pk1,4,3,0.5,0.0,1.5
CONTACT,3pth,4,3,0.5,0.0,1.5
CONTACT,3qb4,4,3,0.5,0.0,1.5
CONTACT,3qj6,4,3,0.5,0.0,1.5
CONTACT,3r29,4,3,0.5,0.0,1.5
CONTACT,3shv,4,3,0.5,0.0,1.5
CONTACT,3shw,4,3,0.5,0.0,1.5
CONTACT,3tbl,4,3,0.5,0.0,1.6666666666666667
CONTACT,3tsz,4,3,0.5,0.0,1.5
CONTACT,3twu,4,3,0.5,0.0,1.5
CONTACT,3uud,4,3,0.5,0.0,1.5
CONTACT,3vro,4,3,0.5,0.0,1.5
CONTACT,3wsr,4,3,0.5,0.0,1.5
CONTACT,4aif,4,3,0.5,0.0,1.5
CONTACT,4bwq,4,3,0.5,0.0,1.5
CONTACT,4c4p,4,3,0.5,0.0,1.5
CONTACT,4c5i,4,3,0.5,0.0,1.5
CONTACT,4cfr,4,3,0.5,0.0,1.6666666666666667
CONTACT,4cqo,4,3,0.5,0.0,1.5
CONTACT,4d0g,4,3,0.5,0.0,1.5
CONTACT,4dj9,4,3,0.5,0.0,1.5
CONTACT,4dri,4,3,0.5,0.0,1.6666666666666667
CONTACT,4drj,4,3,0.5,0.0,1.6666666666666667
CONTACT,4dx8,4,3,0.5,0.0,1.6666666666666667
CONTACT,4dxr,4,3,0.5,0.0,1.5
CONTACT,4dxs,4,3,0.5,0.0,1.5
CONTACT,4g69,4,3,0.5,0.0,1.5
CONTACT,4gvc,4,3,0.5,0.0,1.5
CONTACT,4gy5,4,3,0.5,0.0,1.5
CONTACT,4h36,4,3,0.5,0.0,1.5
CONTACT,4h3q,4,3,0.5,0.0,1.5
CONTACT,4h75,4,3,0.5,0.0,1.5
CONTACT,4i6j,4,3,0.5,0.0,1.5
CONTACT,4j2c,4,3,0.5,0.0,1.5
CONTACT,4j8s,4,3,0.5,0.0,1.5
CONTACT,4kv1,4,3,0.5,0.0,1.5
CONTACT,4m7c,4,3,0.5,0.0,1.5
CONTACT,4m91,4,3,0.5,0.0,1.5
CONTACT,4m92,4,3,0.5,0.0,1.5
CONTACT,4mdk,4,3,0.5,0.0,1.5
CONTACT,4mzg,4,3,0.5,0.0,1.5
CONTACT,4nm3,4,3,0.5,0.0,1.5
CONTACT,4nxq,4,3,0.5,0.0,1.5
CONTACT,4nxr,4,3,0.5,0.0,1.5
CONTACT,4oar,4,3,0.5,0.0,1.5
CONTACT,4oed,4,3,0.5,0.0,1.5
CONTACT,4oni,4,3,0.5,0.0,1.5
CONTACT,4p3w,4,3,0.5,0.0,1.5
CONTACT,4qae,4,3,0.5,0.0,1.5
CONTACT,4roj,4,3,0.5,0.0,1.5
CONTACT,4rrv,4,3,0.5,0.0,1.5
CONTACT,4rsu,4,3,0.5,0.0,1.5
CONTACT,4rwv,4,3,0.5,0.0,1.5
CONTACT,4tkn,4,3,0.5,0.0,1.5
CONTACT,4tmp,4,3,0.5,0.0,1.5
CONTACT,4u7t,4,3,0.5,0.0,1.5
CONTACT,4uda,4,3,0.5,0.0,1.5
CONTACT,4wvd,4,3,0.5,0.0,1.5
CONTACT,4y6l,4,3,0.5,0.0,1.5
CONTACT,4zi1,4,3,0.5,0.0,1.5
CONTACT,4zri,4,3,0.5,0.0,1.5
CONTACT,5afw,4,3,0.5,0.0,1.5
CONTACT,5bqe,4,3,0.5,0.0,1.6666666666666667
CONTACT,5bwn,4,3,0.5,0.0,1.5
CONTACT,5c46,4,3,0.5,0.0,1.5
CONTACT,5c4v,4,3,0.5,0.0,1.5
CONTACT,5c6h,4,3,0.5,0.0,1.5
CONTACT,5cvd,4,3,0.5,0.0,1.5
CONTACT,5d6y,4,3,0.5,0.0,1.5
CONTACT,5di7,4,3,0.5,0.0,1.5
CONTACT,5e1b,4,3,0.5,0.0,1.5
CONTACT,5e8f,4,3,0.5,0.0,1.5
CONTACT,5f6l,4,3,0.5,0.0,1.5
CONTACT,5fmk,4,3,0.5,0.0,1.6666666666666667
CONTACT,5g1x,4,3,0.5,0.0,1.5
CONTACT,5gt0,4,3,0.5,0.0,1.5
CONTACT,5hdt,4,3,0.5,0.0,1.5
CONTACT,5hjs,4,3,0.5,0.0,1.5
CONTACT,5i25,4,3,0.5,0.0,1.5
CONTACT,5j9s,4,3,0.5,0.0,1.5
CONTACT,5jcy,4,3,0.5,0.0,1.5
CONTACT,5jjm,4,3,0.5,0.0,1.5
CONTACT,5kho,4,3,0.5,0.0,1.5
CONTACT,5lrx,4,3,0.5,0.0,1.5
CONTACT,5n8a,4,3,0.5,0.0,1.5
CONTACT,5nnd,4,3,0.5,0.0,1.5
CONTACT,5nne,4,3,0.5,0.0,1.5
CONTACT,5nnf,4,3,0.5,0.0,1.5
CONTACT,5nng,4,3,0.5,0.0,1.5
CONTACT,5sve,4,3,0.5,0.0,1.5
CONTACT,5syz,4,3,0.5,0.0,1.5
CONTACT,5t35,4,3,0.5,0.0,1.6666666666666667
CONTACT,5txk,4,3,0.5,0.0,1.5
CONTACT,5v1z,4,3,0.5,0.0,1.5
CONTACT,5vau,4,3,0.5,0.0,1.6666666666666667
CONTACT,5w7x,4,3,0.5,0.0,1.5
CONTACT,5wqd,4,3,0.5,0.0,1.5
CONTACT,5wvo,4,3,0.5,0.0,1.5
CONTACT,5x8q,4,3,0.5,0.0,1.5
CONTACT,5xfr,4,3,0.5,0.0,1.5
CONTACT,5xoc,4,3,0.5,0.0,1.5
CONTACT,5yf4,4,3,0.5,0.0,1.5
CONTACT,5z7g,4,3,0.5,0.0,1.5
CONTACT,5z7l,4,3,0.5,0.0,1.5
CONTACT,5zgc,4,3,0.5,0.0,1.5
CONTACT,6ace,4,3,0.5,0.0,1.5
CONTACT,6acl,4,3,0.5,0.0,1.5
CONTACT,6aco,4,3,0.5,0.0,1.5
CONTACT,6acp,4,3,0.5,0.0,1.5
CONTACT,6b27,4,3,0.5,0.0,1.5
CONTACT,6b3x,4,3,0.5,0.0,1.5
CONTACT,6b9h,4,3,0.5,0.0,1.5
CONTACT,6bc1,4,3,0.5,0.0,1.6666666666666667
CONTACT,6d0y,4,3,0.5,0.0,1.5
CONTACT,6du3,4,3,0.5,0.0,1.5
CONTACT,6dub,4,3,0.5,0.0,1.5
CONTACT,6e2q,4,3,0.5,0.0,1.5
CONTACT,6fx4,4,3,0.5,0.0,1.5
CONTACT,6fzw,4,3,0.5,0.0,1.5
CONTACT,6g0o,4,3,0.5,0.0,1.5
CONTACT,6g0q,4,3,0.5,0.0,1.5
CONTACT,6g0s,4,3,0.5,0.0,1.6666666666666667
CONTACT,6hr2,4,3,0.5,0.0,1.5
CONTACT,6iit,4,3,0.5,0.0,1.5
CONTACT,6j8e,4,3,0.5,0.0,1.6666666666666667
CONTACT,6j8f,4,3,0.5,0.0,1.5
CONTACT,6j8o,4,3,0.5,0.0,1.5
CONTACT,6k1k,4,3,0.5,0.0,1.5
CONTACT,6kdr,4,3,0.5,0.0,1.5
CONTACT,6kds,4,3,0.5,0.0,1.5
CONTACT,6lsd,4,3,0.5,0.0,1.5
CONTACT,6m4u,4,3,0.5,0.0,1.6666666666666667
CONTACT,6m64,4,3,0.5,0.0,1.5
CONTACT,6mgp,4,3,0.5,0.0,1.6666666666666667
CONTACT,6mil,4,3,0.5,0.0,1.5
CONTACT,6mye,4,3,0.5,0.0,1.5
CONTACT,6nbe,4,3,0.5,0.0,1.5
CONTACT,6psd,4,3,0.5,0.0,1.5
CONTACT,6qfm,4,3,0.5,0.0,1.5
CONTACT,6r15,4,3,0.5,0.0,1.5
CONTACT,6r2i,4,3,0.5,0.0,1.5
CONTACT,6s8l,4,3,0.5,0.0,1.5
CONTACT,6spz,4,3,0.5,0.0,1.5
CONTACT,6tjt,4,3,0.5,0.0,1.5
CONTACT,6tkk,4,3,0.5,0.0,1.5
CONTACT,6tqr,4,3,0.5,0.0,1.5
CONTACT,6tqu,4,3,0.5,0.0,1.5
CONTACT,6ucc,4,3,0.5,0.0,1.6666666666666667
CONTACT,6wmd,4,3,0.5,0.0,1.5
CONTACT,6wme,4,3,0.5,0.0,1.5
CONTACT,6wmf,4,3,0.5,0.0,1.5
CONTACT,6zbk,4,3,0.5,0.0,1.6666666666666667
CONTACT,6zeg,4,3,0.5,0.0,1.5
CONTACT,6zeh,4,3,0.5,0.0,1.5
CONTACT,6zsi,4,3,0.5,0.0,1.5
CONTACT,7aue,4,3,0.5,0.0,1.5
CONTACT,7bf1,4,3,0.5,0.0,1.5
CONTACT,7bre,4,3,0.5,0.0,1.5
CONTACT,7c41,4,3,0.5,0.0,1.5
CONTACT,7c5d,4,3,0.5,0.0,1.5
CONTACT,7cx2,4,3,0.5,0.0,1.5
CONTACT,7d42,4,3,0.5,0.0,1.5
CONTACT,7eal,4,3,0.5,0.0,1.5
CONTACT,7eic,4,3,0.5,0.0,1.5
CONTACT,7evs,4,3,0.5,0.0,1.5
CONTACT,7f6j,4,3,0.5,0.0,1.5
CONTACT,7fgm,4,3,0.5,0.0,1.5
CONTACT,7lo0,4,3,0.5,0.0,1.5
CONTACT,7lwb,4,3,0.5,0.0,1.5
CONTACT,7lwh,4,3,0.5,0.0,1.5
CONTACT,7m2k,4,3,0.5,0.0,1.5
CONTACT,7m5a,4,3,0.5,0.0,1.5
CONTACT,7m98,4,3,0.5,0.0,1.5
CONTACT,7mrz,4,3,0.5,0.0,1.5
CONTACT,7ndy,4,3,0.5,0.0,1.6666666666666667
CONTACT,7of7,4,3,0.5,0.0,1.6666666666666667
CONTACT,7qgs,4,3,0.5,0.0,1.6666666666666667
CONTACT,7r2m,4,3,0.5,0.0,1.5
CONTACT,7rjk,4,3,0.5,0.0,1.5
CONTACT,7rjm,4,3,0.5,0.0,1.5
CONTACT,7rjn,4,3,0.5,0.0,1.5
CONTACT,7rjo,4,3,0.5,0.0,1.5
CONTACT,7rjq,4,3,0.5,0.0,1.5
CONTACT,7rjr,4,3,0.5,0.0,1.5
CONTACT,7rns,4,3,0.5,0.0,1.5
CONTACT,7rnv,4,3,0.5,0.0,1.5
CONTACT,7s4a,4,3,0.5,0.0,1.5
CONTACT,7sfy,4,3,0.5,0.0,1.6666666666666667
CONTACT,7sxg,4,3,0.5,0.0,1.5
CONTACT,7tan,3,3,1.0,1.0,1.0
CONTACT,7tbh,4,3,0.5,0.0,1.6666666666666667
CONTACT,7trl,4,3,0.5,0.0,1.5
CONTACT,7u0g,4,3,0.5,0.0,1.6666666666666667
CONTACT,7u0t,5,3,0.3,0.0,
CONTACT,7u46,4,3,0.5,0.0,1.6666666666666667
CONTACT,7umg,4,3,0.5,0.0,1.5
CONTACT,7w9k,4,3,0.5,0.0,1.6666666666666667
CONTACT,7wig,4,3,0.5,0.0,1.5
CONTACT,7wmh,4,3,0.5,0.0,1.5
CONTACT,7xty,4,3,0.5,0.0,1.5
CONTACT,7xuv,4,3,0.5,0.0,1.5
CONTACT,7xv4,4,3,0.5,0.0,1.5
CONTACT,7xxi,4,3,0.5,0.0,1.5
CONTACT,7y15,4,3,0.5,0.0,1.5
CONTACT,7z76,4,3,0.5,0.0,1.5
CONTACT,8b5c,4,3,0.5,0.0,1.5
CONTACT,8bia,4,3,0.5,0.0,1.5
CONTACT,8cqy,4,3,0.5,0.0,1.5
CONTACT,8cqz,4,3,0.5,0.0,1.6666666666666667
CONTACT,8cx0,5,3,0.3,0.0,
CONTACT,8daf,4,3,0.5,0.0,1.5
CONTACT,8ds8,4,3,0.5,0.0,1.5
CONTACT,8e9x,4,3,0.5,0.0,1.5
CONTACT,8eq5,4,3,0.5,0.0,1.5
CONTACT,8ese,4,3,0.5,0.0,1.5
CONTACT,8exj,4,3,0.5,0.0,1.5
CONTACT,8exm,4,3,0.5,0.0,1.5
CONTACT,8exn,4,3,0.5,0.0,1.5
CONTACT,8fe7,4,3,0.5,0.0,1.5
CONTACT,8fn8,4,3,0.5,0.0,1.6666666666666667
CONTACT,8fn9,4,3,0.5,0.0,1.6666666666666667
CONTACT,8g5y,5,3,0.3,0.0,
CONTACT,8ghv,4,3,0.5,0.0,1.5
CONTACT,8gsv,4,3,0.5,0.0,1.5
CONTACT,8gwh,4,3,0.5,0.0,1.5
CONTACT,8hez,4,3,0.5,0.0,1.5
CONTACT,8hrz,4,3,0.5,0.0,1.5
CONTACT,8ia8,4,3,0.5,0.0,1.5
CONTACT,8ioc,4,3,0.5,0.0,1.5
CONTACT,8iqm,4,3,0.5,0.0,1.5
CONTACT,8jzv,4,3,0.5,0.0,1.5
CONTACT,8jzy,4,3,0.5,0.0,1.5
CONTACT,8k00,4,3,0.5,0.0,1.5
CONTACT,8ois,5,3,0.3,0.0,
CONTACT,8p7b,4,3,0.5,0.0,1.6666666666666667
CONTACT,8p9c,4,3,0.5,0.0,1.6666666666666667
CONTACT,8qfd,4,3,0.5,0.0,1.6666666666666667
CONTACT,8smv,4,3,0.5,0.0,1.6666666666666667
CONTACT,8suv,4,3,0.5,0.0,1.5
CONTACT,8tl6,4,3,0.5,0.0,1.5
CONTACT,8x79,4,3,0.5,0.0,1.5
CONTACT,8x8l,4,3,0.5,0.0,1.5
CONTACT,8xbw,4,3,0.5,0.0,1.6666666666666667
CONTACT,8xzh,4,3,0.5,0.0,1.5
CONTACT,8ykv,4,3,0.5,0.0,1.5
PISA,7ae1,135,815,0.09010503040353787,0.024424277305082263,3.162741846323936
PISA,7dvq,176,705,0.04577922077922078,0.011321995286059951,3.9046103896103896
PISA,7nvl,94,478,0.10935712651567148,0.0,3.068176618622741
PISA,7ob9,73,399,0.15182648401826485,0.047670371551055524,
PISA,7r5s,93,399,0.09326788218793829,0.08450351892789765,
PISA,6icz,110,384,0.0640533778148457,0.04916458395405763,3.530275229357798
PISA,6id1,113,336,0.05309734513274336,0.02985816312208816,
PISA,3p8c,41,324,0.3951219512195122,0.0,1.8317073170731708
PISA,3ije,35,264,0.4436974789915966,0.0,1.5563025210084034
PISA,7ktr,67,255,0.11533242876526459,0.04265485758023071,2.9009497964721844
PISA,8csp,120,251,0.03515406162464986,0.07185497372997371,
PISA,7nvn,96,237,0.05197368421052632,0.0,3.799561403508772
PISA,6wlz,43,222,0.24584717607973422,0.07887764250533351,2.2148394241417497
PISA,8p0w,59,198,0.1157218001168907,0.13554797368356694,2.9549970777323202
PISA,6kwy,79,195,0.06329113924050633,0.009683635633002723,5.688737422914638
PISA,6zwo,46,192,0.1855072463768116,0.0,2.646376811594203
PISA,4nen,30,189,0.43448275862068964,0.0,1.5655172413793104
PISA,8gcd,32,180,0.3629032258064516,0.0,1.717741935483871
PISA,2nvu,34,176,0.3137254901960784,0.023281278455654714,1.8716577540106951
PISA,7wtu,99,166,0.03421974850546279,0.007871645750433628,
PISA,6e5b,75,162,0.05837837837837838,0.026126984126984127,4.394954954954955
PISA,7wld,45,162,0.16363636363636364,0.028062411922061044,2.38989898989899
PISA,5c5b,24,144,0.5217391304347826,0.0,1.4782608695652173
PISA,8qyl,54,133,0.09294199860237597,0.056501523168189835,
PISA,8sh9,83,132,0.03878930355568616,0.0,5.196591243020864
PISA,4e54,24,128,0.463768115942029,0.0,1.536231884057971
PISA,6zvh,92,128,0.030578117534639272,0.008695652173913044,
PISA,8xya,37,126,0.1891891891891892,0.0,
PISA,8ppr,36,117,0.18571428571428572,0.11687819977293662,
PISA,7z8b,31,116,0.24946236559139784,0.0,2.270967741935484
PISA,7qn5,23,112,0.4426877470355731,0.0,1.5889328063241106
PISA,7qne,23,112,0.4426877470355731,0.0,1.5889328063241106
PISA,7z87,31,109,0.23440860215053763,0.0,2.10752688172043
PISA,7oop,28,108,0.2857142857142857,0.0,
PISA,8hmz,29,107,0.26354679802955666,0.05039672970707453,2.0541871921182264
PISA,8u1x,25,106,0.35333333333333333,0.0,1.8866666666666667
PISA,6zx9,21,104,0.49523809523809526,0.0,1.5047619047619047
PISA,7sck,20,99,0.5210526315789473,0.0,1.4789473684210526
PISA,7td5,27,98,0.2792022792022792,0.025387780943336498,1.9515669515669516
PISA,8dd2,21,98,0.4666666666666667,0.0,1.5333333333333334
PISA,8or3,32,98,0.1975806451612903,0.0,
PISA,7k0k,21,97,0.46190476190476193,0.0,1.5714285714285714
PISA,8shg,61,97,0.053005464480874315,0.0,
PISA,8bpb,23,95,0.37549407114624506,0.0,1.7391304347826086
PISA,8zjf,21,90,0.42857142857142855,0.0,1.5714285714285714
PISA,5dis,28,86,0.2275132275132275,0.0,2.2645502645502646
PISA,8oiz,22,85,0.36796536796536794,0.0,1.632034632034632
PISA,7nht,52,83,0.06259426847662142,0.0,
PISA,6sn1,18,81,0.5294117647058824,0.0,1.4705882352941178
PISA,3thx,18,80,0.5228758169934641,0.0,1.477124183006536
PISA,8snl,18,80,0.5228758169934641,0.0,1.477124183006536
PISA,6k7l,19,78,0.45614035087719296,0.0,1.543859649122807
PISA,8ag6,18,77,0.5032679738562091,0.0,1.4967320261437909
PISA,6zxe,49,75,0.06377551020408163,0.0,
PISA,5fu6,20,74,0.3894736842105263,0.19167499167499166,1.6631578947368422
PISA,2ve7,18,72,0.47058823529411764,0.0,1.588235294117647
PISA,6xog,20,72,0.37894736842105264,0.0,1.8526315789473684
PISA,8ajm,25,72,0.24,0.0,1.9733333333333334
PISA,8f8q,17,72,0.5294117647058824,0.0,1.4705882352941178
PISA,3vi3,19,70,0.4093567251461988,0.0,1.590643274853801
PISA,5dse,17,70,0.5147058823529411,0.0,1.4852941176470589
PISA,6om1,19,70,0.4093567251461988,0.0,1.590643274853801
PISA,8csq,67,70,0.031659882406151064,0.0,
PISA,7z8r,22,69,0.2987012987012987,0.0,1.9090909090909092
PISA,6j7x,20,65,0.34210526315789475,0.08505050505050506,1.8
PISA,2h6f,16,64,0.5333333333333333,0.0,1.4666666666666666
PISA,5wai,18,64,0.41830065359477125,0.0,1.6862745098039216
PISA,6w6w,18,63,0.4117647058823529,0.0,1.7058823529411764
PISA,4um9,23,60,0.23715415019762845,0.0,1.9841897233201582
PISA,7bsv,16,60,0.5,0.0,1.5
PISA,7vfs,22,60,0.2597402597402597,0.0,
PISA,8ox7,16,60,0.5,0.0,1.5
PISA,2wtk,19,59,0.34502923976608185,0.06165413533834586,1.8362573099415205
PISA,8faz,21,59,0.28095238095238095,0.03151927437641723,2.1142857142857143
PISA,4gqb,17,57,0.41911764705882354,0.0,1.6764705882352942
PISA,6wlw,26,57,0.1753846153846154,0.05201465201465201,
PISA,1kfu,15,56,0.5333333333333333,0.0,1.4666666666666666
PISA,2a1u,17,56,0.4117647058823529,0.0,1.661764705882353
PISA,6o60,28,56,0.14814814814814814,0.0,2.5714285714285716
PISA,7r89,15,56,0.5333333333333333,0.0,1.4666666666666666
PISA,7ux2,28,56,0.14814814814814814,0.07142857142857142,
PISA,7uhg,21,55,0.2619047619047619,0.0,
PISA,6lth,27,53,0.150997150997151,0.0922986478542034,2.8205128205128207
