hsa	dme	isohsa	isodme	exoniden
ENSG00000270882	FBgn0053871	ENST00000618193	FBtr0091875	hsa0000014147-dme0000054147|0.77
ENSG00000270882	FBgn0053871	ENST00000614272	FBtr0091875	hsa0000014147-dme0000054147|0.77
ENSG00000270882	FBgn0053871	ENST00000613412	FBtr0091875	hsa0000014147-dme0000054147|0.77
ENSG00000270882	FBgn0053893	ENST00000578186	FBtr0091897	hsa0000014147-dme0000059022|0.77
ENSG00000270882	FBgn0053893	ENST00000618193	FBtr0091897	hsa0000014147-dme0000059022|0.77
ENSG00000270882	FBgn0053893	ENST00000614272	FBtr0091897	hsa0000014147-dme0000059022|0.77
ENSG00000270882	FBgn0053893	ENST00000613412	FBtr0091897	hsa0000014147-dme0000059022|0.77
ENSG00000270882	FBgn0053901	ENST00000578186	FBtr0091905	hsa0000014147-dme0000053481|0.77
ENSG00000270882	FBgn0053901	ENST00000618193	FBtr0091905	hsa0000014147-dme0000053481|0.77
ENSG00000270882	FBgn0053901	ENST00000614272	FBtr0091905	hsa0000014147-dme0000053481|0.77
ENSG00000270882	FBgn0053901	ENST00000613412	FBtr0091905	hsa0000014147-dme0000053481|0.77
ENSG00000270882	FBgn0053885	ENST00000578186	FBtr0091889	hsa0000014147-dme0000054440|0.77
ENSG00000270882	FBgn0053885	ENST00000618193	FBtr0091889	hsa0000014147-dme0000054440|0.77
ENSG00000270882	FBgn0053885	ENST00000614272	FBtr0091889	hsa0000014147-dme0000054440|0.77
ENSG00000270882	FBgn0053885	ENST00000613412	FBtr0091889	hsa0000014147-dme0000054440|0.77
ENSG00000270882	FBgn0053905	ENST00000578186	FBtr0091909	hsa0000014147-dme0000051607|0.77
ENSG00000270882	FBgn0053905	ENST00000618193	FBtr0091909	hsa0000014147-dme0000051607|0.77
ENSG00000270882	FBgn0053905	ENST00000614272	FBtr0091909	hsa0000014147-dme0000051607|0.77
ENSG00000270882	FBgn0053905	ENST00000613412	FBtr0091909	hsa0000014147-dme0000051607|0.77
ENSG00000270882	FBgn0053873	ENST00000578186	FBtr0091877	hsa0000014147-dme0000051446|0.77
ENSG00000270882	FBgn0053873	ENST00000618193	FBtr0091877	hsa0000014147-dme0000051446|0.77
ENSG00000270882	FBgn0053873	ENST00000614272	FBtr0091877	hsa0000014147-dme0000051446|0.77
ENSG00000270882	FBgn0053873	ENST00000613412	FBtr0091877	hsa0000014147-dme0000051446|0.77
ENSG00000270882	FBgn0053899	ENST00000578186	FBtr0091903	hsa0000014147-dme0000060005|0.77
ENSG00000270882	FBgn0053899	ENST00000618193	FBtr0091903	hsa0000014147-dme0000060005|0.77
ENSG00000270882	FBgn0053899	ENST00000614272	FBtr0091903	hsa0000014147-dme0000060005|0.77
ENSG00000270882	FBgn0053899	ENST00000613412	FBtr0091903	hsa0000014147-dme0000060005|0.77
ENSG00000270882	FBgn0053883	ENST00000578186	FBtr0091887	hsa0000014147-dme0000058984|0.77
ENSG00000270882	FBgn0053883	ENST00000618193	FBtr0091887	hsa0000014147-dme0000058984|0.77
ENSG00000270882	FBgn0053883	ENST00000614272	FBtr0091887	hsa0000014147-dme0000058984|0.77
ENSG00000270882	FBgn0053883	ENST00000613412	FBtr0091887	hsa0000014147-dme0000058984|0.77
ENSG00000270882	FBgn0053875	ENST00000578186	FBtr0091879	hsa0000014147-dme0000052199|0.77
ENSG00000270882	FBgn0053875	ENST00000618193	FBtr0091879	hsa0000014147-dme0000052199|0.77
ENSG00000270882	FBgn0053875	ENST00000614272	FBtr0091879	hsa0000014147-dme0000052199|0.77
ENSG00000270882	FBgn0053875	ENST00000613412	FBtr0091879	hsa0000014147-dme0000052199|0.77
ENSG00000270882	FBgn0053903	ENST00000578186	FBtr0091907	hsa0000014147-dme0000059284|0.77
ENSG00000270882	FBgn0053903	ENST00000618193	FBtr0091907	hsa0000014147-dme0000059284|0.77
ENSG00000270882	FBgn0053903	ENST00000614272	FBtr0091907	hsa0000014147-dme0000059284|0.77
ENSG00000270882	FBgn0053903	ENST00000613412	FBtr0091907	hsa0000014147-dme0000059284|0.77
ENSG00000270882	FBgn0013981	ENST00000578186	FBtr0082964	hsa0000014147-dme0000006432|0.82
ENSG00000270882	FBgn0013981	ENST00000578186	FBtr0082963	hsa0000014147-dme0000006432|0.82
ENSG00000270882	FBgn0013981	ENST00000578186	FBtr0082962	hsa0000014147-dme0000006432|0.82
ENSG00000270882	FBgn0013981	ENST00000578186	FBtr0334029	hsa0000014147-dme0000006432|0.82
ENSG00000270882	FBgn0013981	ENST00000618193	FBtr0082964	hsa0000014147-dme0000006432|0.82
ENSG00000270882	FBgn0013981	ENST00000618193	FBtr0082963	hsa0000014147-dme0000006432|0.82
ENSG00000270882	FBgn0013981	ENST00000618193	FBtr0082962	hsa0000014147-dme0000006432|0.82
ENSG00000270882	FBgn0013981	ENST00000618193	FBtr0334029	hsa0000014147-dme0000006432|0.82
ENSG00000270882	FBgn0013981	ENST00000614272	FBtr0082964	hsa0000014147-dme0000006432|0.82
ENSG00000270882	FBgn0013981	ENST00000614272	FBtr0082963	hsa0000014147-dme0000006432|0.82
ENSG00000270882	FBgn0013981	ENST00000614272	FBtr0082962	hsa0000014147-dme0000006432|0.82
ENSG00000270882	FBgn0013981	ENST00000614272	FBtr0334029	hsa0000014147-dme0000006432|0.82
ENSG00000270882	FBgn0013981	ENST00000613412	FBtr0082964	hsa0000014147-dme0000006432|0.82
ENSG00000270882	FBgn0013981	ENST00000613412	FBtr0082963	hsa0000014147-dme0000006432|0.82
ENSG00000270882	FBgn0013981	ENST00000613412	FBtr0082962	hsa0000014147-dme0000006432|0.82
ENSG00000270882	FBgn0013981	ENST00000613412	FBtr0334029	hsa0000014147-dme0000006432|0.82
ENSG00000270882	FBgn0051611	ENST00000578186	FBtr0085926	hsa0000014147-dme0000059878|0.77
ENSG00000270882	FBgn0051611	ENST00000618193	FBtr0085926	hsa0000014147-dme0000059878|0.77
ENSG00000270882	FBgn0051611	ENST00000614272	FBtr0085926	hsa0000014147-dme0000059878|0.77
ENSG00000270882	FBgn0051611	ENST00000613412	FBtr0085926	hsa0000014147-dme0000059878|0.77
ENSG00000270882	FBgn0053889	ENST00000578186	FBtr0091893	hsa0000014147-dme0000055597|0.77
ENSG00000270882	FBgn0053889	ENST00000618193	FBtr0091893	hsa0000014147-dme0000055597|0.77
ENSG00000270882	FBgn0053889	ENST00000614272	FBtr0091893	hsa0000014147-dme0000055597|0.77
ENSG00000270882	FBgn0053889	ENST00000613412	FBtr0091893	hsa0000014147-dme0000055597|0.77
ENSG00000203811	FBgn0053809	ENST00000369158	FBtr0091813	hsa0000014163-dme0000053078|0.82
ENSG00000168906	FBgn0005278	ENST00000306434	FBtr0089431	hsa0000039857-dme0000052434|0.6;hsa0000039858-dme0000052436|0.76;hsa0000039859-dme0000052437|0.74;hsa0000039861-dme0000052439|0.73;hsa0000039862-dme0000052443|0.66;hsa0000039867-dme0000052444|0.62
ENSG00000168906	FBgn0005278	ENST00000306434	FBtr0089435	hsa0000039857-dme0000052434|0.6;hsa0000039858-dme0000052436|0.76;hsa0000039859-dme0000052437|0.74;hsa0000039861-dme0000052439|0.73;hsa0000039862-dme0000052443|0.66;hsa0000039867-dme0000052444|0.62
ENSG00000265241	FBgn0033378	ENST00000691760	FBtr0088567	hsa0000014422-dme0000028881|0.66;hsa0000014423-dme0000028882|0.64
ENSG00000265241	FBgn0033378	ENST00000583313	FBtr0088567	hsa0000014422-dme0000028881|0.66;hsa0000014423-dme0000028882|0.64
ENSG00000265241	FBgn0033378	ENST00000632555	FBtr0088567	hsa0000014422-dme0000028881|0.66;hsa0000014423-dme0000028882|0.64
ENSG00000265241	FBgn0033378	ENST00000369307	FBtr0088567	hsa0000014422-dme0000028881|0.66;hsa0000014423-dme0000028882|0.64
ENSG00000134419	FBgn0010198	ENST00000576436	FBtr0300828	hsa0000226146-dme0000042338|0.63
ENSG00000134419	FBgn0010198	ENST00000576436	FBtr0073792	hsa0000226146-dme0000042338|0.63
ENSG00000134419	FBgn0010198	ENST00000576436	FBtr0073795	hsa0000226146-dme0000042338|0.63
ENSG00000134419	FBgn0010198	ENST00000576436	FBtr0073794	hsa0000226146-dme0000042338|0.63
ENSG00000134419	FBgn0010198	ENST00000576436	FBtr0073793	hsa0000226146-dme0000042338|0.63
ENSG00000134419	FBgn0010198	ENST00000576008	FBtr0300828	hsa0000226146-dme0000042338|0.63
ENSG00000134419	FBgn0010198	ENST00000576008	FBtr0073792	hsa0000226146-dme0000042338|0.63
ENSG00000134419	FBgn0010198	ENST00000576008	FBtr0073795	hsa0000226146-dme0000042338|0.63
ENSG00000134419	FBgn0010198	ENST00000576008	FBtr0073794	hsa0000226146-dme0000042338|0.63
ENSG00000134419	FBgn0010198	ENST00000576008	FBtr0073793	hsa0000226146-dme0000042338|0.63
ENSG00000134419	FBgn0033555	ENST00000576436	FBtr0088226	hsa0000226146-dme0000032629|0.63
ENSG00000134419	FBgn0033555	ENST00000576008	FBtr0088226	hsa0000226146-dme0000032629|0.63
ENSG00000278637	FBgn0053891	ENST00000617569	FBtr0091895	hsa0000101010-dme0000051996|0.8
ENSG00000278637	FBgn0053891	ENST00000850564	FBtr0091895	hsa0000101010-dme0000051996|0.8
ENSG00000278637	FBgn0053909	ENST00000617569	FBtr0091913	hsa0000101010-dme0000060084|0.81
ENSG00000278637	FBgn0053909	ENST00000850564	FBtr0091913	hsa0000101010-dme0000060084|0.81
ENSG00000278637	FBgn0053895	ENST00000617569	FBtr0091899	hsa0000101010-dme0000061859|0.8
ENSG00000278637	FBgn0053895	ENST00000850564	FBtr0091899	hsa0000101010-dme0000061859|0.8
ENSG00000278637	FBgn0053897	ENST00000617569	FBtr0091901	hsa0000101010-dme0000056804|0.8
ENSG00000278637	FBgn0053897	ENST00000850564	FBtr0091901	hsa0000101010-dme0000056804|0.8
ENSG00000278637	FBgn0053907	ENST00000617569	FBtr0091911	hsa0000101010-dme0000056531|0.81
ENSG00000278637	FBgn0053907	ENST00000850564	FBtr0091911	hsa0000101010-dme0000056531|0.81
ENSG00000278637	FBgn0053887	ENST00000617569	FBtr0091891	hsa0000101010-dme0000052982|0.81
ENSG00000278637	FBgn0053887	ENST00000850564	FBtr0091891	hsa0000101010-dme0000052982|0.81
ENSG00000278637	FBgn0053871	ENST00000617569	FBtr0091875	hsa0000101010-dme0000054147|0.81
ENSG00000278637	FBgn0053871	ENST00000850564	FBtr0091875	hsa0000101010-dme0000054147|0.81
ENSG00000278637	FBgn0053893	ENST00000617569	FBtr0091897	hsa0000101010-dme0000059022|0.8
ENSG00000278637	FBgn0053893	ENST00000850564	FBtr0091897	hsa0000101010-dme0000059022|0.8
ENSG00000278637	FBgn0053901	ENST00000617569	FBtr0091905	hsa0000101010-dme0000053481|0.81
ENSG00000278637	FBgn0053901	ENST00000850564	FBtr0091905	hsa0000101010-dme0000053481|0.81
ENSG00000278637	FBgn0053885	ENST00000617569	FBtr0091889	hsa0000101010-dme0000054440|0.81
ENSG00000278637	FBgn0053885	ENST00000850564	FBtr0091889	hsa0000101010-dme0000054440|0.81
ENSG00000278637	FBgn0053905	ENST00000617569	FBtr0091909	hsa0000101010-dme0000051607|0.81
ENSG00000278637	FBgn0053905	ENST00000850564	FBtr0091909	hsa0000101010-dme0000051607|0.81
ENSG00000278637	FBgn0053873	ENST00000617569	FBtr0091877	hsa0000101010-dme0000051446|0.81
ENSG00000278637	FBgn0053873	ENST00000850564	FBtr0091877	hsa0000101010-dme0000051446|0.81
ENSG00000278637	FBgn0053899	ENST00000617569	FBtr0091903	hsa0000101010-dme0000060005|0.8
ENSG00000278637	FBgn0053899	ENST00000850564	FBtr0091903	hsa0000101010-dme0000060005|0.8
ENSG00000278637	FBgn0053883	ENST00000617569	FBtr0091887	hsa0000101010-dme0000058984|0.81
ENSG00000278637	FBgn0053883	ENST00000850564	FBtr0091887	hsa0000101010-dme0000058984|0.81
ENSG00000278637	FBgn0053875	ENST00000617569	FBtr0091879	hsa0000101010-dme0000052199|0.81
ENSG00000278637	FBgn0053875	ENST00000850564	FBtr0091879	hsa0000101010-dme0000052199|0.81
ENSG00000278637	FBgn0053903	ENST00000617569	FBtr0091907	hsa0000101010-dme0000059284|0.81
ENSG00000278637	FBgn0053903	ENST00000850564	FBtr0091907	hsa0000101010-dme0000059284|0.81
ENSG00000278637	FBgn0013981	ENST00000617569	FBtr0082964	hsa0000101010-dme0000006432|0.85
ENSG00000278637	FBgn0013981	ENST00000617569	FBtr0082963	hsa0000101010-dme0000006432|0.85
ENSG00000278637	FBgn0013981	ENST00000617569	FBtr0082962	hsa0000101010-dme0000006432|0.85
ENSG00000278637	FBgn0013981	ENST00000617569	FBtr0334029	hsa0000101010-dme0000006432|0.85
ENSG00000278637	FBgn0013981	ENST00000850564	FBtr0082964	hsa0000101010-dme0000006432|0.85
ENSG00000278637	FBgn0013981	ENST00000850564	FBtr0082963	hsa0000101010-dme0000006432|0.85
ENSG00000278637	FBgn0013981	ENST00000850564	FBtr0082962	hsa0000101010-dme0000006432|0.85
ENSG00000278637	FBgn0013981	ENST00000850564	FBtr0334029	hsa0000101010-dme0000006432|0.85
ENSG00000278637	FBgn0051611	ENST00000617569	FBtr0085926	hsa0000101010-dme0000059878|0.81
ENSG00000278637	FBgn0051611	ENST00000850564	FBtr0085926	hsa0000101010-dme0000059878|0.81
ENSG00000278637	FBgn0053889	ENST00000617569	FBtr0091893	hsa0000101010-dme0000055597|0.81
ENSG00000278637	FBgn0053889	ENST00000850564	FBtr0091893	hsa0000101010-dme0000055597|0.81
ENSG00000277075	FBgn0053856	ENST00000303910	FBtr0091860	hsa0000101012-dme0000059491|0.72
ENSG00000277075	FBgn0053856	ENST00000850583	FBtr0091860	hsa0000101012-dme0000059491|0.72
ENSG00000277075	FBgn0053823	ENST00000303910	FBtr0091827	hsa0000101012-dme0000059981|0.72
ENSG00000277075	FBgn0053823	ENST00000850583	FBtr0091827	hsa0000101012-dme0000059981|0.72
ENSG00000277075	FBgn0053835	ENST00000303910	FBtr0091839	hsa0000101012-dme0000051820|0.72
ENSG00000277075	FBgn0053835	ENST00000850583	FBtr0091839	hsa0000101012-dme0000051820|0.72
ENSG00000277075	FBgn0053847	ENST00000303910	FBtr0091851	hsa0000101012-dme0000052933|0.72
ENSG00000277075	FBgn0053847	ENST00000850583	FBtr0091851	hsa0000101012-dme0000052933|0.72
ENSG00000277075	FBgn0053844	ENST00000303910	FBtr0091848	hsa0000101012-dme0000062134|0.72
ENSG00000277075	FBgn0053844	ENST00000850583	FBtr0091848	hsa0000101012-dme0000062134|0.72
ENSG00000277075	FBgn0053865	ENST00000303910	FBtr0091869	hsa0000101012-dme0000056924|0.72
ENSG00000277075	FBgn0053865	ENST00000850583	FBtr0091869	hsa0000101012-dme0000056924|0.72
ENSG00000277075	FBgn0053808	ENST00000303910	FBtr0091812	hsa0000101012-dme0000061025|0.72
ENSG00000277075	FBgn0053808	ENST00000850583	FBtr0091812	hsa0000101012-dme0000061025|0.72
ENSG00000277075	FBgn0053841	ENST00000303910	FBtr0091845	hsa0000101012-dme0000051782|0.72
ENSG00000277075	FBgn0053841	ENST00000850583	FBtr0091845	hsa0000101012-dme0000051782|0.72
ENSG00000277075	FBgn0053829	ENST00000303910	FBtr0091833	hsa0000101012-dme0000057393|0.72
ENSG00000277075	FBgn0053829	ENST00000850583	FBtr0091833	hsa0000101012-dme0000057393|0.72
ENSG00000277075	FBgn0053817	ENST00000303910	FBtr0091821	hsa0000101012-dme0000051965|0.72
ENSG00000277075	FBgn0053817	ENST00000850583	FBtr0091821	hsa0000101012-dme0000051965|0.72
ENSG00000277075	FBgn0053826	ENST00000303910	FBtr0091830	hsa0000101012-dme0000059007|0.72
ENSG00000277075	FBgn0053826	ENST00000850583	FBtr0091830	hsa0000101012-dme0000059007|0.72
ENSG00000277075	FBgn0053832	ENST00000303910	FBtr0091836	hsa0000101012-dme0000051134|0.72
ENSG00000277075	FBgn0053832	ENST00000850583	FBtr0091836	hsa0000101012-dme0000051134|0.72
ENSG00000277075	FBgn0053814	ENST00000303910	FBtr0091818	hsa0000101012-dme0000057199|0.72
ENSG00000277075	FBgn0053814	ENST00000850583	FBtr0091818	hsa0000101012-dme0000057199|0.72
ENSG00000277075	FBgn0053838	ENST00000303910	FBtr0091842	hsa0000101012-dme0000052523|0.72
ENSG00000277075	FBgn0053838	ENST00000850583	FBtr0091842	hsa0000101012-dme0000052523|0.72
ENSG00000277075	FBgn0053853	ENST00000303910	FBtr0091857	hsa0000101012-dme0000059657|0.72
ENSG00000277075	FBgn0053853	ENST00000850583	FBtr0091857	hsa0000101012-dme0000059657|0.72
ENSG00000277075	FBgn0051618	ENST00000303910	FBtr0085893	hsa0000101012-dme0000057510|0.72
ENSG00000277075	FBgn0051618	ENST00000850583	FBtr0085893	hsa0000101012-dme0000057510|0.72
ENSG00000277075	FBgn0053850	ENST00000303910	FBtr0091854	hsa0000101012-dme0000058067|0.72
ENSG00000277075	FBgn0053850	ENST00000850583	FBtr0091854	hsa0000101012-dme0000058067|0.72
ENSG00000277075	FBgn0053859	ENST00000303910	FBtr0091863	hsa0000101012-dme0000051458|0.72
ENSG00000277075	FBgn0053859	ENST00000850583	FBtr0091863	hsa0000101012-dme0000051458|0.72
ENSG00000277075	FBgn0053862	ENST00000303910	FBtr0091866	hsa0000101012-dme0000052545|0.72
ENSG00000277075	FBgn0053862	ENST00000850583	FBtr0091866	hsa0000101012-dme0000052545|0.72
ENSG00000277075	FBgn0053820	ENST00000303910	FBtr0091824	hsa0000101012-dme0000051394|0.72
ENSG00000277075	FBgn0053820	ENST00000850583	FBtr0091824	hsa0000101012-dme0000051394|0.72
ENSG00000125691	FBgn0010078	ENST00000479035	FBtr0071897	hsa0000241159-dme0000028585|0.92;hsa0000241161-dme0000028586|0.73;hsa0000241169-dme0000028587|0.73
ENSG00000125691	FBgn0010078	ENST00000716859	FBtr0071897	hsa0000241159-dme0000028585|0.92;hsa0000241161-dme0000028586|0.73;hsa0000241170-dme0000028587|0.7
ENSG00000125691	FBgn0010078	ENST00000716860	FBtr0071897	hsa0000241159-dme0000028585|0.92;hsa0000241161-dme0000028586|0.73;hsa0000241171-dme0000028587|0.69
ENSG00000125691	FBgn0010078	ENST00000394332	FBtr0071897	hsa0000241159-dme0000028585|0.92;hsa0000241161-dme0000028586|0.73;hsa0000241169-dme0000028587|0.73
ENSG00000125691	FBgn0010078	ENST00000716864	FBtr0071897	hsa0000241159-dme0000028585|0.92;hsa0000241161-dme0000028586|0.73;hsa0000241169-dme0000028587|0.68
ENSG00000125691	FBgn0010078	ENST00000716866	FBtr0071897	hsa0000241159-dme0000028585|0.92;hsa0000241161-dme0000028586|0.73;hsa0000241169-dme0000028587|0.73
ENSG00000096384	FBgn0001233	ENST00000620073	FBtr0332873	hsa0000101152-dme0000026402|0.73
ENSG00000096384	FBgn0001233	ENST00000620073	FBtr0073040	hsa0000101152-dme0000026402|0.73
ENSG00000096384	FBgn0001233	ENST00000353801	FBtr0332873	hsa0000101152-dme0000026402|0.73
ENSG00000096384	FBgn0001233	ENST00000353801	FBtr0073040	hsa0000101152-dme0000026402|0.73
ENSG00000096384	FBgn0001233	ENST00000371646	FBtr0332873	hsa0000101152-dme0000026402|0.73
ENSG00000096384	FBgn0001233	ENST00000371646	FBtr0073040	hsa0000101152-dme0000026402|0.73
ENSG00000096384	FBgn0001233	ENST00000371554	FBtr0332873	hsa0000101152-dme0000026402|0.73
ENSG00000096384	FBgn0001233	ENST00000371554	FBtr0073040	hsa0000101152-dme0000026402|0.73
ENSG00000181218	FBgn0053856	ENST00000691624	FBtr0091860	hsa0000015886-dme0000059491|0.72
ENSG00000181218	FBgn0053856	ENST00000366695	FBtr0091860	hsa0000015886-dme0000059491|0.72
ENSG00000181218	FBgn0053856	ENST00000689584	FBtr0091860	hsa0000015886-dme0000059491|0.72
ENSG00000181218	FBgn0053823	ENST00000691624	FBtr0091827	hsa0000015886-dme0000059981|0.72
ENSG00000181218	FBgn0053823	ENST00000366695	FBtr0091827	hsa0000015886-dme0000059981|0.72
ENSG00000181218	FBgn0053823	ENST00000689584	FBtr0091827	hsa0000015886-dme0000059981|0.72
ENSG00000181218	FBgn0053835	ENST00000691624	FBtr0091839	hsa0000015886-dme0000051820|0.72
ENSG00000181218	FBgn0053835	ENST00000366695	FBtr0091839	hsa0000015886-dme0000051820|0.72
ENSG00000181218	FBgn0053835	ENST00000689584	FBtr0091839	hsa0000015886-dme0000051820|0.72
ENSG00000181218	FBgn0053847	ENST00000691624	FBtr0091851	hsa0000015886-dme0000052933|0.72
ENSG00000181218	FBgn0053847	ENST00000366695	FBtr0091851	hsa0000015886-dme0000052933|0.72
ENSG00000181218	FBgn0053847	ENST00000689584	FBtr0091851	hsa0000015886-dme0000052933|0.72
ENSG00000181218	FBgn0053844	ENST00000691624	FBtr0091848	hsa0000015886-dme0000062134|0.72
ENSG00000181218	FBgn0053844	ENST00000366695	FBtr0091848	hsa0000015886-dme0000062134|0.72
ENSG00000181218	FBgn0053844	ENST00000689584	FBtr0091848	hsa0000015886-dme0000062134|0.72
ENSG00000181218	FBgn0053865	ENST00000691624	FBtr0091869	hsa0000015886-dme0000056924|0.72
ENSG00000181218	FBgn0053865	ENST00000366695	FBtr0091869	hsa0000015886-dme0000056924|0.72
ENSG00000181218	FBgn0053865	ENST00000689584	FBtr0091869	hsa0000015886-dme0000056924|0.72
ENSG00000181218	FBgn0053808	ENST00000691624	FBtr0091812	hsa0000015886-dme0000061025|0.72
ENSG00000181218	FBgn0053808	ENST00000366695	FBtr0091812	hsa0000015886-dme0000061025|0.72
ENSG00000181218	FBgn0053808	ENST00000689584	FBtr0091812	hsa0000015886-dme0000061025|0.72
ENSG00000181218	FBgn0053841	ENST00000691624	FBtr0091845	hsa0000015886-dme0000051782|0.72
ENSG00000181218	FBgn0053841	ENST00000366695	FBtr0091845	hsa0000015886-dme0000051782|0.72
ENSG00000181218	FBgn0053841	ENST00000689584	FBtr0091845	hsa0000015886-dme0000051782|0.72
ENSG00000181218	FBgn0053829	ENST00000691624	FBtr0091833	hsa0000015886-dme0000057393|0.72
ENSG00000181218	FBgn0053829	ENST00000366695	FBtr0091833	hsa0000015886-dme0000057393|0.72
ENSG00000181218	FBgn0053829	ENST00000689584	FBtr0091833	hsa0000015886-dme0000057393|0.72
ENSG00000181218	FBgn0053817	ENST00000691624	FBtr0091821	hsa0000015886-dme0000051965|0.72
ENSG00000181218	FBgn0053817	ENST00000366695	FBtr0091821	hsa0000015886-dme0000051965|0.72
ENSG00000181218	FBgn0053817	ENST00000689584	FBtr0091821	hsa0000015886-dme0000051965|0.72
ENSG00000181218	FBgn0053826	ENST00000691624	FBtr0091830	hsa0000015886-dme0000059007|0.72
ENSG00000181218	FBgn0053826	ENST00000366695	FBtr0091830	hsa0000015886-dme0000059007|0.72
ENSG00000181218	FBgn0053826	ENST00000689584	FBtr0091830	hsa0000015886-dme0000059007|0.72
ENSG00000181218	FBgn0053832	ENST00000691624	FBtr0091836	hsa0000015886-dme0000051134|0.72
ENSG00000181218	FBgn0053832	ENST00000366695	FBtr0091836	hsa0000015886-dme0000051134|0.72
ENSG00000181218	FBgn0053832	ENST00000689584	FBtr0091836	hsa0000015886-dme0000051134|0.72
ENSG00000181218	FBgn0053814	ENST00000691624	FBtr0091818	hsa0000015886-dme0000057199|0.72
ENSG00000181218	FBgn0053814	ENST00000366695	FBtr0091818	hsa0000015886-dme0000057199|0.72
ENSG00000181218	FBgn0053814	ENST00000689584	FBtr0091818	hsa0000015886-dme0000057199|0.72
ENSG00000181218	FBgn0053838	ENST00000691624	FBtr0091842	hsa0000015886-dme0000052523|0.72
ENSG00000181218	FBgn0053838	ENST00000366695	FBtr0091842	hsa0000015886-dme0000052523|0.72
ENSG00000181218	FBgn0053838	ENST00000689584	FBtr0091842	hsa0000015886-dme0000052523|0.72
ENSG00000181218	FBgn0053853	ENST00000691624	FBtr0091857	hsa0000015886-dme0000059657|0.72
ENSG00000181218	FBgn0053853	ENST00000366695	FBtr0091857	hsa0000015886-dme0000059657|0.72
ENSG00000181218	FBgn0053853	ENST00000689584	FBtr0091857	hsa0000015886-dme0000059657|0.72
ENSG00000181218	FBgn0051618	ENST00000691624	FBtr0085893	hsa0000015886-dme0000057510|0.72
ENSG00000181218	FBgn0051618	ENST00000366695	FBtr0085893	hsa0000015886-dme0000057510|0.72
ENSG00000181218	FBgn0051618	ENST00000689584	FBtr0085893	hsa0000015886-dme0000057510|0.72
ENSG00000181218	FBgn0053850	ENST00000691624	FBtr0091854	hsa0000015886-dme0000058067|0.72
ENSG00000181218	FBgn0053850	ENST00000366695	FBtr0091854	hsa0000015886-dme0000058067|0.72
ENSG00000181218	FBgn0053850	ENST00000689584	FBtr0091854	hsa0000015886-dme0000058067|0.72
ENSG00000181218	FBgn0053859	ENST00000691624	FBtr0091863	hsa0000015886-dme0000051458|0.72
ENSG00000181218	FBgn0053859	ENST00000366695	FBtr0091863	hsa0000015886-dme0000051458|0.72
ENSG00000181218	FBgn0053859	ENST00000689584	FBtr0091863	hsa0000015886-dme0000051458|0.72
ENSG00000181218	FBgn0053862	ENST00000691624	FBtr0091866	hsa0000015886-dme0000052545|0.72
ENSG00000181218	FBgn0053862	ENST00000366695	FBtr0091866	hsa0000015886-dme0000052545|0.72
ENSG00000181218	FBgn0053862	ENST00000689584	FBtr0091866	hsa0000015886-dme0000052545|0.72
ENSG00000181218	FBgn0053820	ENST00000691624	FBtr0091824	hsa0000015886-dme0000051394|0.72
ENSG00000181218	FBgn0053820	ENST00000366695	FBtr0091824	hsa0000015886-dme0000051394|0.72
ENSG00000181218	FBgn0053820	ENST00000689584	FBtr0091824	hsa0000015886-dme0000051394|0.72
ENSG00000146425	FBgn0024432	ENST00000367089	FBtr0083575	hsa0000101296-dme0000002509|0.68
ENSG00000111196	FBgn0002736	ENST00000320756	FBtr0071569	hsa0000187609-dme0000039896|0.72;hsa0000187615-dme0000039897|0.69
ENSG00000174748	FBgn0028697	ENST00000611050	FBtr0113743	hsa0000062597-dme0000025812|0.68;hsa0000062605-dme0000025813|0.64
ENSG00000174748	FBgn0028697	ENST00000611050	FBtr0308336	hsa0000062597-dme0000025812|0.68;hsa0000062605-dme0000025813|0.64
ENSG00000174748	FBgn0028697	ENST00000611050	FBtr0301801	hsa0000062597-dme0000025812|0.68;hsa0000062605-dme0000025813|0.64
ENSG00000174748	FBgn0028697	ENST00000611050	FBtr0308334	hsa0000062597-dme0000025812|0.68;hsa0000062605-dme0000025813|0.64
ENSG00000174748	FBgn0028697	ENST00000611050	FBtr0113742	hsa0000062597-dme0000025812|0.68;hsa0000062605-dme0000025813|0.64
ENSG00000174748	FBgn0028697	ENST00000611050	FBtr0113744	hsa0000062597-dme0000025812|0.68;hsa0000062605-dme0000025813|0.64
ENSG00000174748	FBgn0028697	ENST00000611050	FBtr0308333	hsa0000062597-dme0000025812|0.68;hsa0000062605-dme0000025813|0.64
ENSG00000174748	FBgn0028697	ENST00000611050	FBtr0308335	hsa0000062597-dme0000025812|0.68;hsa0000062605-dme0000025813|0.64
ENSG00000174748	FBgn0028697	ENST00000307839	FBtr0113743	hsa0000062597-dme0000025812|0.68;hsa0000062605-dme0000025813|0.64
ENSG00000174748	FBgn0028697	ENST00000307839	FBtr0308336	hsa0000062597-dme0000025812|0.68;hsa0000062605-dme0000025813|0.64
ENSG00000174748	FBgn0028697	ENST00000307839	FBtr0301801	hsa0000062597-dme0000025812|0.68;hsa0000062605-dme0000025813|0.64
ENSG00000174748	FBgn0028697	ENST00000307839	FBtr0308334	hsa0000062597-dme0000025812|0.68;hsa0000062605-dme0000025813|0.64
