hsa	rno
ENSG00000138311	ENSRNOG00000000638
ENSG00000138315	ENSRNOG00000046365
ENSG00000138326	ENSRNOG00000010189
ENSG00000138363	ENSRNOG00000015511
ENSG00000138375	ENSRNOG00000016503
ENSG00000138379	ENSRNOG00000021294
ENSG00000138380	ENSRNOG00000017491
ENSG00000138386	ENSRNOG00000012959
ENSG00000138413	ENSRNOG00000015020
ENSG00000138430	ENSRNOG00000019047
ENSG00000138433	ENSRNOG00000018719
ENSG00000138435	ENSRNOG00000018286
ENSG00000138442	ENSRNOG00000017340
ENSG00000138449	ENSRNOG00000003872
ENSG00000138463	ENSRNOG00000002240
ENSG00000138587	ENSRNOG00000057867
ENSG00000138614	ENSRNOG00000012469
ENSG00000138622	ENSRNOG00000009450
ENSG00000138639	ENSRNOG00000056944
ENSG00000138663	ENSRNOG00000023650
ENSG00000138668	ENSRNOG00000002292
ENSG00000138669	ENSRNOG00000002361
ENSG00000138678	ENSRNOG00000085702
ENSG00000138684	ENSRNOG00000017376
ENSG00000138685	ENSRNOG00000017392
ENSG00000138741	ENSRNOG00000016070
ENSG00000138744	ENSRNOG00000002273
ENSG00000138750	ENSRNOG00000002247
ENSG00000138758	ENSRNOG00000002182
ENSG00000138760	ENSRNOG00000002225
ENSG00000138768	ENSRNOG00000002301
ENSG00000138769	ENSRNOG00000002506
ENSG00000138772	ENSRNOG00000002045
ENSG00000138785	ENSRNOG00000011844
ENSG00000138796	ENSRNOG00000010697
ENSG00000138814	ENSRNOG00000009882
ENSG00000138821	ENSRNOG00000012508
ENSG00000138823	ENSRNOG00000010655
ENSG00000138942	ENSRNOG00000019325
ENSG00000139053	ENSRNOG00000005947
ENSG00000139132	ENSRNOG00000059491
ENSG00000139133	ENSRNOG00000066498
ENSG00000139151	ENSRNOG00000008514
ENSG00000139160	ENSRNOG00000036918
ENSG00000139187	ENSRNOG00000014918
ENSG00000139190	ENSRNOG00000019219
ENSG00000139200	ENSRNOG00000017052
ENSG00000139209	ENSRNOG00000006653
ENSG00000139292	ENSRNOG00000004221
ENSG00000139318	ENSRNOG00000023896
ENSG00000139329	ENSRNOG00000004610
ENSG00000139351	ENSRNOG00000005270
ENSG00000139352	ENSRNOG00000085519
ENSG00000139405	ENSRNOG00000037720
ENSG00000139433	ENSRNOG00000001192
ENSG00000139436	ENSRNOG00000001190
ENSG00000139496	ENSRNOG00000012644
ENSG00000139505	ENSRNOG00000012918
ENSG00000139508	ENSRNOG00000000937
ENSG00000139515	ENSRNOG00000046458
ENSG00000139537	ENSRNOG00000058916
ENSG00000139546	ENSRNOG00000042355
ENSG00000139547	ENSRNOG00000004391
ENSG00000139567	ENSRNOG00000028713
ENSG00000139574	ENSRNOG00000074090
ENSG00000139579	ENSRNOG00000023480
ENSG00000139620	ENSRNOG00000060185
ENSG00000139631	ENSRNOG00000011573
ENSG00000139644	ENSRNOG00000055579
ENSG00000139679	ENSRNOG00000086236
ENSG00000139684	ENSRNOG00000009512
ENSG00000139687	ENSRNOG00000016029
ENSG00000139734	ENSRNOG00000008986
ENSG00000139793	ENSRNOG00000010737
ENSG00000139874	ENSRNOG00000048145
ENSG00000139890	ENSRNOG00000011646
ENSG00000139915	ENSRNOG00000000618
ENSG00000139970	ENSRNOG00000004794
ENSG00000139998	ENSRNOG00000007364
ENSG00000140006	ENSRNOG00000021628
ENSG00000140015	ENSRNOG00000009542
ENSG00000140022	ENSRNOG00000004458
ENSG00000140025	ENSRNOG00000053317
ENSG00000140043	ENSRNOG00000038166
ENSG00000140044	ENSRNOG00000063964
ENSG00000140104	ENSRNOG00000013690
ENSG00000140105	ENSRNOG00000004359
ENSG00000140107	ENSRNOG00000003020
ENSG00000140262	ENSRNOG00000057754
ENSG00000140297	ENSRNOG00000059540
ENSG00000140307	ENSRNOG00000056701
ENSG00000140374	ENSRNOG00000015233
ENSG00000140416	ENSRNOG00000016731
ENSG00000140416	ENSRNOG00000018184
ENSG00000140443	ENSRNOG00000014187
ENSG00000140451	ENSRNOG00000015878
ENSG00000140465	ENSRNOG00000019500
ENSG00000140474	ENSRNOG00000038459
ENSG00000140505	ENSRNOG00000016173
ENSG00000140538	ENSRNOG00000018674
ENSG00000140553	ENSRNOG00000012357
ENSG00000140557	ENSRNOG00000065528
ENSG00000140623	ENSRNOG00000003137
ENSG00000140691	ENSRNOG00000019935
ENSG00000140718	ENSRNOG00000011728
ENSG00000140740	ENSRNOG00000036742
ENSG00000140795	ENSRNOG00000017546
ENSG00000140905	ENSRNOG00000011535
ENSG00000140943	ENSRNOG00000015173
ENSG00000140983	ENSRNOG00000019930
ENSG00000140992	ENSRNOG00000006136
ENSG00000140995	ENSRNOG00000000264
ENSG00000141012	ENSRNOG00000014461
ENSG00000141013	ENSRNOG00000026964
ENSG00000141030	ENSRNOG00000053943
ENSG00000141052	ENSRNOG00000003669
ENSG00000141096	ENSRNOG00000019757
ENSG00000141127	ENSRNOG00000002724
ENSG00000141179	ENSRNOG00000002425
ENSG00000141200	ENSRNOG00000086201
ENSG00000141293	ENSRNOG00000023881
ENSG00000141295	ENSRNOG00000010214
ENSG00000141337	ENSRNOG00000003931
ENSG00000141349	ENSRNOG00000020902
ENSG00000141424	ENSRNOG00000028703
ENSG00000141428	ENSRNOG00000015546
ENSG00000141429	ENSRNOG00000016207
ENSG00000141433	ENSRNOG00000049882
ENSG00000141434	ENSRNOG00000049345
ENSG00000141448	ENSRNOG00000023433
ENSG00000141499	ENSRNOG00000010320
ENSG00000141505	ENSRNOG00000018693
ENSG00000141510	ENSRNOG00000010756
ENSG00000141526	ENSRNOG00000036677
ENSG00000141551	ENSRNOG00000036676
ENSG00000141627	ENSRNOG00000018425
ENSG00000141646	ENSRNOG00000051965
ENSG00000141668	ENSRNOG00000013654
ENSG00000141696	ENSRNOG00000015787
ENSG00000141698	ENSRNOG00000016475
ENSG00000141753	ENSRNOG00000010635
ENSG00000141873	ENSRNOG00000045524
ENSG00000141934	ENSRNOG00000000177
ENSG00000141959	ENSRNOG00000001214
ENSG00000141965	ENSRNOG00000066151
ENSG00000141971	ENSRNOG00000017949
ENSG00000141985	ENSRNOG00000049683
ENSG00000142089	ENSRNOG00000015078
ENSG00000142168	ENSRNOG00000002115
ENSG00000142178	ENSRNOG00000001189
ENSG00000142186	ENSRNOG00000023668
ENSG00000142192	ENSRNOG00000006997
ENSG00000142208	ENSRNOG00000028629
ENSG00000142227	ENSRNOG00000021104
ENSG00000142230	ENSRNOG00000015128
ENSG00000142233	ENSRNOG00000021016
ENSG00000142273	ENSRNOG00000018953
ENSG00000142408	ENSRNOG00000057848
ENSG00000142453	ENSRNOG00000031129
ENSG00000142507	ENSRNOG00000019551
ENSG00000142534	ENSRNOG00000020595
ENSG00000142544	ENSRNOG00000018334
ENSG00000142552	ENSRNOG00000043007
ENSG00000142583	ENSRNOG00000017693
ENSG00000142599	ENSRNOG00000017940
ENSG00000142615	ENSRNOG00000013628
ENSG00000142634	ENSRNOG00000013783
ENSG00000142655	ENSRNOG00000013498
ENSG00000142657	ENSRNOG00000076812
ENSG00000142751	ENSRNOG00000007083
ENSG00000142864	ENSRNOG00000005890
ENSG00000142867	ENSRNOG00000042389
ENSG00000142875	ENSRNOG00000004978
ENSG00000142937	ENSRNOG00000054626
ENSG00000142973	ENSRNOG00000055078
ENSG00000143032	ENSRNOG00000002117
ENSG00000143119	ENSRNOG00000017874
ENSG00000143125	ENSRNOG00000079989
ENSG00000143153	ENSRNOG00000002934
ENSG00000143155	ENSRNOG00000003048
ENSG00000143156	ENSRNOG00000002898
ENSG00000143158	ENSRNOG00000003150
ENSG00000143179	ENSRNOG00000003917
ENSG00000143183	ENSRNOG00000003928
ENSG00000143199	ENSRNOG00000053410
ENSG00000143222	ENSRNOG00000003706
ENSG00000143226	ENSRNOG00000049422
ENSG00000143228	ENSRNOG00000002711
ENSG00000143248	ENSRNOG00000083506
ENSG00000143256	ENSRNOG00000083250
ENSG00000143257	ENSRNOG00000003260
ENSG00000143303	ENSRNOG00000011645
ENSG00000143314	ENSRNOG00000022234
ENSG00000143315	ENSRNOG00000007735
ENSG00000143318	ENSRNOG00000006930
ENSG00000143319	ENSRNOG00000011402
ENSG00000143321	ENSRNOG00000042261
ENSG00000143337	ENSRNOG00000003946
ENSG00000143355	ENSRNOG00000010357
ENSG00000143363	ENSRNOG00000021120
ENSG00000143368	ENSRNOG00000021181
ENSG00000143369	ENSRNOG00000021166
ENSG00000143374	ENSRNOG00000057194
ENSG00000143382	ENSRNOG00000049385
ENSG00000143384	ENSRNOG00000063678
ENSG00000143387	ENSRNOG00000021155
ENSG00000143398	ENSRNOG00000021068
ENSG00000143401	ENSRNOG00000021168
ENSG00000143409	ENSRNOG00000021131
ENSG00000143416	ENSRNOG00000047158
ENSG00000143420	ENSRNOG00000048617
ENSG00000143434	ENSRNOG00000021101
ENSG00000143443	ENSRNOG00000021656
ENSG00000143450	ENSRNOG00000020863
ENSG00000143452	ENSRNOG00000021160
ENSG00000143457	ENSRNOG00000047620
ENSG00000143473	ENSRNOG00000003841
ENSG00000143479	ENSRNOG00000004870
ENSG00000143486	ENSRNOG00000004910
ENSG00000143498	ENSRNOG00000061139
ENSG00000143499	ENSRNOG00000003583
ENSG00000143537	ENSRNOG00000020590
ENSG00000143543	ENSRNOG00000016379
ENSG00000143546	ENSRNOG00000011557
ENSG00000143575	ENSRNOG00000045647
ENSG00000143578	ENSRNOG00000023493
ENSG00000143612	ENSRNOG00000017758
ENSG00000143621	ENSRNOG00000014154
ENSG00000143627	ENSRNOG00000020420
ENSG00000143630	ENSRNOG00000020444
ENSG00000143632	ENSRNOG00000017786
ENSG00000143633	ENSRNOG00000019169
ENSG00000143653	ENSRNOG00000066712
ENSG00000143727	ENSRNOG00000005260
ENSG00000143740	ENSRNOG00000022472
ENSG00000143753	ENSRNOG00000003223
ENSG00000143772	ENSRNOG00000002969
ENSG00000143786	ENSRNOG00000022724
ENSG00000143793	ENSRNOG00000002944
ENSG00000143797	ENSRNOG00000061050
ENSG00000143799	ENSRNOG00000003084
ENSG00000143801	ENSRNOG00000002879
ENSG00000143811	ENSRNOG00000003267
ENSG00000143819	ENSRNOG00000003515
ENSG00000143839	ENSRNOG00000002937
ENSG00000143845	ENSRNOG00000028368
ENSG00000143851	ENSRNOG00000005807
ENSG00000143867	ENSRNOG00000004210
ENSG00000143878	ENSRNOG00000021403
ENSG00000143882	ENSRNOG00000050553
ENSG00000143891	ENSRNOG00000007023
ENSG00000143919	ENSRNOG00000030629
ENSG00000143921	ENSRNOG00000005420
ENSG00000143933	ENSRNOG00000067086
ENSG00000143942	ENSRNOG00000070799
ENSG00000143947	ENSRNOG00000004426
ENSG00000143994	ENSRNOG00000025689
ENSG00000144021	ENSRNOG00000012638
ENSG00000144028	ENSRNOG00000012157
ENSG00000144040	ENSRNOG00000037871
ENSG00000144043	ENSRNOG00000013712
ENSG00000144057	ENSRNOG00000046515
ENSG00000144118	ENSRNOG00000002440
ENSG00000144120	ENSRNOG00000025484
ENSG00000144136	ENSRNOG00000018567
ENSG00000144191	ENSRNOG00000051950
ENSG00000144230	ENSRNOG00000065480
ENSG00000144278	ENSRNOG00000005335
ENSG00000144290	ENSRNOG00000005307
ENSG00000144362	ENSRNOG00000007979
ENSG00000144366	ENSRNOG00000003242
ENSG00000144381	ENSRNOG00000014525
ENSG00000144468	ENSRNOG00000054963
ENSG00000144476	ENSRNOG00000019622
ENSG00000144481	ENSRNOG00000019035
ENSG00000144550	ENSRNOG00000023077
ENSG00000144559	ENSRNOG00000007874
ENSG00000144566	ENSRNOG00000062595
ENSG00000144567	ENSRNOG00000018586
ENSG00000144580	ENSRNOG00000016034
ENSG00000144591	ENSRNOG00000019946
ENSG00000144596	ENSRNOG00000009726
ENSG00000144619	ENSRNOG00000005652
ENSG00000144647	ENSRNOG00000019492
ENSG00000144659	ENSRNOG00000018552
ENSG00000144713	ENSRNOG00000010746
ENSG00000144746	ENSRNOG00000006818
ENSG00000144791	ENSRNOG00000004837
ENSG00000144834	ENSRNOG00000064186
ENSG00000144837	ENSRNOG00000057153
ENSG00000144843	ENSRNOG00000027260
ENSG00000144847	ENSRNOG00000001525
ENSG00000144848	ENSRNOG00000002094
ENSG00000144852	ENSRNOG00000002906
ENSG00000144891	ENSRNOG00000018346
ENSG00000144908	ENSRNOG00000047023
ENSG00000144959	ENSRNOG00000013313
ENSG00000145012	ENSRNOG00000031669
ENSG00000145088	ENSRNOG00000002350
ENSG00000145191	ENSRNOG00000038160
ENSG00000145192	ENSRNOG00000038370
ENSG00000145214	ENSRNOG00000024112
ENSG00000145220	ENSRNOG00000005374
ENSG00000145283	ENSRNOG00000002057
ENSG00000145293	ENSRNOG00000002262
ENSG00000145309	ENSRNOG00000001950
ENSG00000145331	ENSRNOG00000011025
ENSG00000145335	ENSRNOG00000008656
ENSG00000145337	ENSRNOG00000006858
ENSG00000145349	ENSRNOG00000011589
ENSG00000145358	ENSRNOG00000010047
ENSG00000145365	ENSRNOG00000010941
ENSG00000145384	ENSRNOG00000024947
ENSG00000145414	ENSRNOG00000026403
ENSG00000145431	ENSRNOG00000010695
ENSG00000145439	ENSRNOG00000024411
ENSG00000145476	ENSRNOG00000042426
ENSG00000145545	ENSRNOG00000017601
ENSG00000145555	ENSRNOG00000010161
ENSG00000145569	ENSRNOG00000012109
ENSG00000145592	ENSRNOG00000033803
ENSG00000145632	ENSRNOG00000011951
ENSG00000145681	ENSRNOG00000032002
ENSG00000145723	ENSRNOG00000011962
ENSG00000145730	ENSRNOG00000033280
ENSG00000145782	ENSRNOG00000000157
ENSG00000145817	ENSRNOG00000014564
ENSG00000145864	ENSRNOG00000003680
ENSG00000145888	ENSRNOG00000013588
ENSG00000145911	ENSRNOG00000021731
ENSG00000145920	ENSRNOG00000000105
ENSG00000145936	ENSRNOG00000005465
ENSG00000145982	ENSRNOG00000016135
ENSG00000146006	ENSRNOG00000047085
ENSG00000146038	ENSRNOG00000017511
ENSG00000146047	ENSRNOG00000084925
ENSG00000146072	ENSRNOG00000011517
ENSG00000146083	ENSRNOG00000017641
ENSG00000146094	ENSRNOG00000013564
ENSG00000146143	ENSRNOG00000012486
ENSG00000146151	ENSRNOG00000011193
ENSG00000146166	ENSRNOG00000012205
ENSG00000146205	ENSRNOG00000023427
ENSG00000146267	ENSRNOG00000010106
ENSG00000146276	ENSRNOG00000007603
ENSG00000146360	ENSRNOG00000049580
ENSG00000146378	ENSRNOG00000025951
ENSG00000146383	ENSRNOG00000091324
ENSG00000146409	ENSRNOG00000016371
ENSG00000146410	ENSRNOG00000078862
ENSG00000146425	ENSRNOG00000018207
ENSG00000146469	ENSRNOG00000018808
ENSG00000146476	ENSRNOG00000019489
ENSG00000146477	ENSRNOG00000022946
ENSG00000146535	ENSRNOG00000001235
ENSG00000146540	ENSRNOG00000001289
ENSG00000146678	ENSRNOG00000058780
ENSG00000146701	ENSRNOG00000001440
ENSG00000146733	ENSRNOG00000000925
ENSG00000146802	ENSRNOG00000057290
ENSG00000146828	ENSRNOG00000048487
ENSG00000146859	ENSRNOG00000026965
ENSG00000146950	ENSRNOG00000024322
ENSG00000147003	ENSRNOG00000003960
ENSG00000147010	ENSRNOG00000004322
ENSG00000147099	ENSRNOG00000003122
ENSG00000147100	ENSRNOG00000002832
ENSG00000147119	ENSRNOG00000077798
ENSG00000147140	ENSRNOG00000003689
ENSG00000147155	ENSRNOG00000004903
ENSG00000147246	ENSRNOG00000030877
ENSG00000147262	ENSRNOG00000024517
ENSG00000147274	ENSRNOG00000000866
ENSG00000147364	ENSRNOG00000042464
ENSG00000147383	ENSRNOG00000057814
ENSG00000147403	ENSRNOG00000056765
ENSG00000147416	ENSRNOG00000011891
ENSG00000147432	ENSRNOG00000012448
ENSG00000147437	ENSRNOG00000066847
ENSG00000147439	ENSRNOG00000018023
ENSG00000147465	ENSRNOG00000015052
ENSG00000147475	ENSRNOG00000013763
ENSG00000147570	ENSRNOG00000012851
ENSG00000147571	ENSRNOG00000012703
ENSG00000147573	ENSRNOG00000012723
ENSG00000147592	ENSRNOG00000007829
ENSG00000147614	ENSRNOG00000006926
ENSG00000147647	ENSRNOG00000004298
ENSG00000147654	ENSRNOG00000004220
ENSG00000147804	ENSRNOG00000014314
ENSG00000147894	ENSRNOG00000009478
ENSG00000147905	ENSRNOG00000013078
ENSG00000147955	ENSRNOG00000014604
ENSG00000148053	ENSRNOG00000018839
ENSG00000148057	ENSRNOG00000019519
ENSG00000148090	ENSRNOG00000011684
ENSG00000148110	ENSRNOG00000018227
ENSG00000148120	ENSRNOG00000017505
ENSG00000148154	ENSRNOG00000015644
ENSG00000148156	ENSRNOG00000016621
ENSG00000148180	ENSRNOG00000018991
ENSG00000148187	ENSRNOG00000025997
ENSG00000148218	ENSRNOG00000015206
ENSG00000148229	ENSRNOG00000004843
ENSG00000148335	ENSRNOG00000024809
ENSG00000148346	ENSRNOG00000013973
ENSG00000148358	ENSRNOG00000023589
ENSG00000148384	ENSRNOG00000019039
ENSG00000148400	ENSRNOG00000019322
ENSG00000148444	ENSRNOG00000016383
ENSG00000148450	ENSRNOG00000016873
ENSG00000148498	ENSRNOG00000032437
ENSG00000148516	ENSRNOG00000017863
ENSG00000148602	ENSRNOG00000012790
ENSG00000148634	ENSRNOG00000061040
ENSG00000148660	ENSRNOG00000009783
ENSG00000148672	ENSRNOG00000057367
ENSG00000148677	ENSRNOG00000018598
ENSG00000148680	ENSRNOG00000018827
ENSG00000148700	ENSRNOG00000012820
ENSG00000148704	ENSRNOG00000008824
ENSG00000148842	ENSRNOG00000020113
ENSG00000148908	ENSRNOG00000042592
ENSG00000148926	ENSRNOG00000027030
ENSG00000148943	ENSRNOG00000062543
ENSG00000149016	ENSRNOG00000020075
ENSG00000149021	ENSRNOG00000020196
ENSG00000149084	ENSRNOG00000009630
ENSG00000149091	ENSRNOG00000017737
ENSG00000149124	ENSRNOG00000012142
ENSG00000149131	ENSRNOG00000007457
ENSG00000149179	ENSRNOG00000014798
ENSG00000149182	ENSRNOG00000014429
ENSG00000149187	ENSRNOG00000010379
ENSG00000149196	ENSRNOG00000017383
ENSG00000149201	ENSRNOG00000033733
ENSG00000149231	ENSRNOG00000005713
ENSG00000149269	ENSRNOG00000029784
ENSG00000149273	ENSRNOG00000017418
ENSG00000149295	ENSRNOG00000008428
ENSG00000149313	ENSRNOG00000005795
ENSG00000149357	ENSRNOG00000004319
ENSG00000149476	ENSRNOG00000020704
ENSG00000149489	ENSRNOG00000019858
ENSG00000149532	ENSRNOG00000020668
ENSG00000149554	ENSRNOG00000071217
ENSG00000149557	ENSRNOG00000006075
ENSG00000149564	ENSRNOG00000033217
ENSG00000149575	ENSRNOG00000063505
ENSG00000149591	ENSRNOG00000017628
ENSG00000149596	ENSRNOG00000008170
ENSG00000149654	ENSRNOG00000018557
ENSG00000149735	ENSRNOG00000021020
ENSG00000149761	ENSRNOG00000021158
ENSG00000149798	ENSRNOG00000020904
ENSG00000149922	ENSRNOG00000019771
ENSG00000149925	ENSRNOG00000052802
ENSG00000149927	ENSRNOG00000019920
ENSG00000149970	ENSRNOG00000007014
ENSG00000149972	ENSRNOG00000007038
ENSG00000150054	ENSRNOG00000018760
ENSG00000150201	ENSRNOG00000014578
ENSG00000150316	ENSRNOG00000008490
ENSG00000150433	ENSRNOG00000008757
ENSG00000150540	ENSRNOG00000005223
ENSG00000150551	ENSRNOG00000003453
ENSG00000150593	ENSRNOG00000014779
ENSG00000150594	ENSRNOG00000047545
ENSG00000150625	ENSRNOG00000010731
ENSG00000150630	ENSRNOG00000011416
ENSG00000150656	ENSRNOG00000027739
ENSG00000150672	ENSRNOG00000022635
ENSG00000150687	ENSRNOG00000017307
ENSG00000150753	ENSRNOG00000011632
ENSG00000150756	ENSRNOG00000022347
ENSG00000150768	ENSRNOG00000009994
ENSG00000150787	ENSRNOG00000009250
ENSG00000150867	ENSRNOG00000016670
ENSG00000150907	ENSRNOG00000013397
ENSG00000150967	ENSRNOG00000001082
ENSG00000150977	ENSRNOG00000001061
ENSG00000151014	ENSRNOG00000010799
ENSG00000151092	ENSRNOG00000006143
ENSG00000151150	ENSRNOG00000053288
ENSG00000151229	ENSRNOG00000015741
ENSG00000151233	ENSRNOG00000005234
ENSG00000151239	ENSRNOG00000022507
ENSG00000151247	ENSRNOG00000052343
ENSG00000151292	ENSRNOG00000016677
ENSG00000151304	ENSRNOG00000014808
ENSG00000151353	ENSRNOG00000005144
ENSG00000151360	ENSRNOG00000008299
ENSG00000151414	ENSRNOG00000000657
ENSG00000151422	ENSRNOG00000015898
ENSG00000151445	ENSRNOG00000049223
ENSG00000151465	ENSRNOG00000017770
ENSG00000151466	ENSRNOG00000014139
ENSG00000151470	ENSRNOG00000038330
ENSG00000151500	ENSRNOG00000047053
ENSG00000151532	ENSRNOG00000042786
ENSG00000151615	ENSRNOG00000012167
ENSG00000151715	ENSRNOG00000008515
ENSG00000151725	ENSRNOG00000022261
ENSG00000151726	ENSRNOG00000010633
ENSG00000151743	ENSRNOG00000036917
ENSG00000151748	ENSRNOG00000005264
ENSG00000151790	ENSRNOG00000011612
ENSG00000151838	ENSRNOG00000004774
ENSG00000151892	ENSRNOG00000017438
ENSG00000151893	ENSRNOG00000009954
ENSG00000151952	ENSRNOG00000008447
ENSG00000152127	ENSRNOG00000003614
ENSG00000152128	ENSRNOG00000003769
ENSG00000152137	ENSRNOG00000022392
ENSG00000152154	ENSRNOG00000007907
ENSG00000152207	ENSRNOG00000067464
ENSG00000152208	ENSRNOG00000006174
ENSG00000152213	ENSRNOG00000014653
ENSG00000152214	ENSRNOG00000017568
ENSG00000152219	ENSRNOG00000004891
ENSG00000152234	ENSRNOG00000017032
ENSG00000152240	ENSRNOG00000017067
ENSG00000152253	ENSRNOG00000006731
ENSG00000152266	ENSRNOG00000014318
ENSG00000152332	ENSRNOG00000002941
ENSG00000152359	ENSRNOG00000018193
ENSG00000152382	ENSRNOG00000003816
ENSG00000152402	ENSRNOG00000029876
ENSG00000152413	ENSRNOG00000047014
ENSG00000152463	ENSRNOG00000016403
ENSG00000152492	ENSRNOG00000001930
ENSG00000152495	ENSRNOG00000020478
ENSG00000152558	ENSRNOG00000010584
ENSG00000152620	ENSRNOG00000054157
ENSG00000152661	ENSRNOG00000000805
ENSG00000152672	ENSRNOG00000013137
ENSG00000152684	ENSRNOG00000061128
ENSG00000152700	ENSRNOG00000004820
ENSG00000152767	ENSRNOG00000011203
ENSG00000152779	ENSRNOG00000021916
ENSG00000152795	ENSRNOG00000002270
ENSG00000152818	ENSRNOG00000011058
ENSG00000152822	ENSRNOG00000014290
ENSG00000152904	ENSRNOG00000016767
ENSG00000152932	ENSRNOG00000011623
ENSG00000153046	ENSRNOG00000032215
ENSG00000153048	ENSRNOG00000002610
ENSG00000153071	ENSRNOG00000028930
ENSG00000153086	ENSRNOG00000003884
ENSG00000153094	ENSRNOG00000016551
ENSG00000153162	ENSRNOG00000013717
ENSG00000153187	ENSRNOG00000033790
ENSG00000153208	ENSRNOG00000017319
ENSG00000153283	ENSRNOG00000023030
ENSG00000153391	ENSRNOG00000016532
ENSG00000153395	ENSRNOG00000017930
ENSG00000153443	ENSRNOG00000027368
ENSG00000153485	ENSRNOG00000008101
ENSG00000153563	ENSRNOG00000007178
ENSG00000153721	ENSRNOG00000018052
ENSG00000153774	ENSRNOG00000019326
ENSG00000153786	ENSRNOG00000017342
ENSG00000153879	ENSRNOG00000021144
ENSG00000153904	ENSRNOG00000014613
ENSG00000153975	ENSRNOG00000000398
ENSG00000153982	ENSRNOG00000060561
ENSG00000154059	ENSRNOG00000045844
ENSG00000154096	ENSRNOG00000006604
ENSG00000154099	ENSRNOG00000015590
ENSG00000154143	ENSRNOG00000031675
ENSG00000154144	ENSRNOG00000023850
ENSG00000154146	ENSRNOG00000010688
ENSG00000154153	ENSRNOG00000010589
ENSG00000154174	ENSRNOG00000001640
ENSG00000154222	ENSRNOG00000008634
ENSG00000154229	ENSRNOG00000003491
ENSG00000154265	ENSRNOG00000004378
ENSG00000154274	ENSRNOG00000002191
ENSG00000154277	ENSRNOG00000002343
ENSG00000154330	ENSRNOG00000015406
ENSG00000154370	ENSRNOG00000002915
ENSG00000154447	ENSRNOG00000010358
ENSG00000154478	ENSRNOG00000047057
ENSG00000154582	ENSRNOG00000076409
ENSG00000154639	ENSRNOG00000001557
ENSG00000154743	ENSRNOG00000060175
ENSG00000154760	ENSRNOG00000021412
ENSG00000154803	ENSRNOG00000003302
ENSG00000154839	ENSRNOG00000015275
ENSG00000154889	ENSRNOG00000018648
ENSG00000154928	ENSRNOG00000007865
ENSG00000154978	ENSRNOG00000006646
ENSG00000155016	ENSRNOG00000011053
ENSG00000155052	ENSRNOG00000070614
ENSG00000155090	ENSRNOG00000006118
ENSG00000155093	ENSRNOG00000005003
ENSG00000155097	ENSRNOG00000004846
ENSG00000155099	ENSRNOG00000006697
ENSG00000155252	ENSRNOG00000014675
ENSG00000155256	ENSRNOG00000014903
ENSG00000155304	ENSRNOG00000060979
ENSG00000155324	ENSRNOG00000015225
ENSG00000155368	ENSRNOG00000046889
ENSG00000155465	ENSRNOG00000010296
ENSG00000155511	ENSRNOG00000045816
ENSG00000155621	ENSRNOG00000027161
ENSG00000155749	ENSRNOG00000024917
ENSG00000155846	ENSRNOG00000017503
ENSG00000155850	ENSRNOG00000018082
ENSG00000155886	ENSRNOG00000008169
ENSG00000155893	ENSRNOG00000012480
ENSG00000155903	ENSRNOG00000011909
ENSG00000155962	ENSRNOG00000000728
ENSG00000156076	ENSRNOG00000004476
ENSG00000156113	ENSRNOG00000005985
ENSG00000156127	ENSRNOG00000008588
ENSG00000156170	ENSRNOG00000040040
ENSG00000156171	ENSRNOG00000017744
ENSG00000156172	ENSRNOG00000026672
ENSG00000156256	ENSRNOG00000001598
ENSG00000156345	ENSRNOG00000017991
ENSG00000156411	ENSRNOG00000066701
ENSG00000156414	ENSRNOG00000053631
ENSG00000156427	ENSRNOG00000048389
ENSG00000156463	ENSRNOG00000018780
ENSG00000156466	ENSRNOG00000067800
ENSG00000156469	ENSRNOG00000004492
ENSG00000156471	ENSRNOG00000052289
ENSG00000156475	ENSRNOG00000018851
ENSG00000156482	ENSRNOG00000032825
ENSG00000156486	ENSRNOG00000066111
ENSG00000156502	ENSRNOG00000000392
ENSG00000156508	ENSRNOG00000009439
ENSG00000156509	ENSRNOG00000010459
ENSG00000156587	ENSRNOG00000030467
ENSG00000156599	ENSRNOG00000006832
ENSG00000156639	ENSRNOG00000059659
ENSG00000156687	ENSRNOG00000011858
ENSG00000156709	ENSRNOG00000006067
ENSG00000156795	ENSRNOG00000006700
ENSG00000156831	ENSRNOG00000003964
ENSG00000156873	ENSRNOG00000018725
ENSG00000156958	ENSRNOG00000009289
ENSG00000156959	ENSRNOG00000091268
ENSG00000156966	ENSRNOG00000018267
ENSG00000156976	ENSRNOG00000001815
ENSG00000157005	ENSRNOG00000001837
ENSG00000157017	ENSRNOG00000010349
ENSG00000157020	ENSRNOG00000010628
ENSG00000157087	ENSRNOG00000030269
ENSG00000157093	ENSRNOG00000019350
ENSG00000157103	ENSRNOG00000006527
ENSG00000157107	ENSRNOG00000015334
ENSG00000157150	ENSRNOG00000007955
ENSG00000157219	ENSRNOG00000007066
ENSG00000157227	ENSRNOG00000010947
ENSG00000157445	ENSRNOG00000031287
ENSG00000157470	ENSRNOG00000057501
ENSG00000157483	ENSRNOG00000061928
ENSG00000157514	ENSRNOG00000056135
ENSG00000157540	ENSRNOG00000001662
ENSG00000157551	ENSRNOG00000062944
ENSG00000157680	ENSRNOG00000026705
ENSG00000157782	ENSRNOG00000001173
ENSG00000157851	ENSRNOG00000008996
ENSG00000157856	ENSRNOG00000024905
